Date,High_EL,Low_EL,Open_EL,Close_EL,Volume_EL
2004-01-02,19.614999771118164,19.21500015258789,19.5049991607666,19.28499984741211,722400
2004-01-05,19.549999237060547,19.174999237060547,19.350000381469727,19.315000534057617,758600
2004-01-06,19.315000534057617,18.774999618530273,19.315000534057617,19.110000610351562,1769800
2004-01-07,19.350000381469727,19.125,19.200000762939453,19.209999084472656,1265000
2004-01-08,19.280000686645508,19.100000381469727,19.25,19.149999618530273,761200
2004-01-09,19.225000381469727,19.075000762939453,19.135000228881836,19.084999084472656,689400
2004-01-12,19.1200008392334,18.850000381469727,19.09000015258789,19.094999313354492,1319800
2004-01-13,19.270000457763672,19.0,19.174999237060547,19.165000915527344,728200
2004-01-14,19.530000686645508,19.204999923706055,19.290000915527344,19.434999465942383,2489800
2004-01-15,19.5,19.295000076293945,19.434999465942383,19.34000015258789,713800
2004-01-16,20.6200008392334,20.075000762939453,20.25,20.334999084472656,3218200
2004-01-20,20.59000015258789,20.0,20.375,20.190000534057617,1732400
2004-01-21,20.649999618530273,20.315000534057617,20.315000534057617,20.540000915527344,2071600
2004-01-22,20.479999542236328,20.15999984741211,20.450000762939453,20.200000762939453,844000
2004-01-23,20.450000762939453,20.040000915527344,20.350000381469727,20.059999465942383,660600
2004-01-26,20.549999237060547,20.100000381469727,20.100000381469727,20.385000228881836,1426200
2004-01-27,20.575000762939453,20.25,20.399999618530273,20.34000015258789,1491200
2004-01-28,20.399999618530273,19.889999389648438,20.299999237060547,19.954999923706055,646200
2004-01-29,21.05500030517578,20.024999618530273,20.575000762939453,20.950000762939453,2470200
2004-01-30,20.700000762939453,20.274999618530273,20.700000762939453,20.485000610351562,2386600
2004-02-02,20.594999313354492,20.25,20.450000762939453,20.309999465942383,1203400
2004-02-03,20.31999969482422,20.125,20.274999618530273,20.229999542236328,1513800
2004-02-04,20.950000762939453,20.149999618530273,20.149999618530273,20.700000762939453,2201200
2004-02-05,20.709999084472656,20.459999084472656,20.625,20.489999771118164,1623800
2004-02-06,20.764999389648438,20.5,20.549999237060547,20.735000610351562,976800
2004-02-09,20.954999923706055,20.700000762939453,20.860000610351562,20.854999542236328,942600
2004-02-10,20.975000381469727,20.625,20.774999618530273,20.875,924000
2004-02-11,20.989999771118164,20.670000076293945,20.75,20.850000381469727,1232200
2004-02-12,20.950000762939453,20.700000762939453,20.75,20.834999084472656,832200
2004-02-13,20.854999542236328,20.665000915527344,20.834999084472656,20.709999084472656,1002200
2004-02-17,20.899999618530273,20.635000228881836,20.875,20.864999771118164,631200
2004-02-18,20.850000381469727,20.649999618530273,20.799999237060547,20.78499984741211,1041400
2004-02-19,21.165000915527344,20.774999618530273,20.90999984741211,20.864999771118164,1410800
2004-02-20,20.899999618530273,20.299999237060547,20.764999389648438,20.424999237060547,2116200
2004-02-23,20.670000076293945,20.315000534057617,20.46500015258789,20.56999969482422,1351000
2004-02-24,20.739999771118164,20.299999237060547,20.549999237060547,20.645000457763672,1998200
2004-02-25,20.905000686645508,20.600000381469727,20.649999618530273,20.774999618530273,2049600
2004-02-26,20.975000381469727,20.725000381469727,20.774999618530273,20.864999771118164,839200
2004-02-27,21.78499984741211,21.024999618530273,21.075000762939453,21.299999237060547,3079800
2004-03-01,21.75,21.334999084472656,21.350000381469727,21.594999313354492,1272000
2004-03-02,21.584999084472656,21.325000762939453,21.549999237060547,21.385000228881836,1147600
2004-03-03,21.385000228881836,21.030000686645508,21.385000228881836,21.295000076293945,1313800
2004-03-04,21.424999237060547,21.229999542236328,21.295000076293945,21.325000762939453,1752600
2004-03-05,21.84000015258789,21.299999237060547,21.325000762939453,21.78499984741211,2519400
2004-03-08,22.084999084472656,21.625,21.950000762939453,21.68000030517578,1597000
2004-03-09,21.725000381469727,21.350000381469727,21.690000534057617,21.479999542236328,1308600
2004-03-10,21.989999771118164,21.5,21.5,21.700000762939453,1966200
2004-03-11,21.764999389648438,21.59000015258789,21.700000762939453,21.6200008392334,2163600
2004-03-12,21.625,21.190000534057617,21.584999084472656,21.274999618530273,1736000
2004-03-15,21.3700008392334,21.09000015258789,21.299999237060547,21.190000534057617,1473000
2004-03-16,21.389999389648438,21.190000534057617,21.25,21.295000076293945,1043600
2004-03-17,21.450000762939453,21.149999618530273,21.295000076293945,21.360000610351562,906200
2004-03-18,21.635000228881836,21.125,21.360000610351562,21.614999771118164,1250400
2004-03-19,21.649999618530273,21.43000030517578,21.575000762939453,21.549999237060547,892000
2004-03-22,21.600000381469727,21.200000762939453,21.475000381469727,21.5049991607666,1684200
2004-03-23,21.625,21.094999313354492,21.600000381469727,21.094999313354492,1276600
2004-03-24,21.18000030517578,20.899999618530273,21.110000610351562,20.979999542236328,1168400
2004-03-25,21.774999618530273,21.2549991607666,21.299999237060547,21.6200008392334,1586000
2004-03-26,21.700000762939453,21.399999618530273,21.600000381469727,21.53499984741211,792000
2004-03-29,21.65999984741211,21.44499969482422,21.510000228881836,21.530000686645508,1307000
2004-03-30,21.614999771118164,21.375,21.530000686645508,21.40999984741211,1206000
2004-03-31,22.290000915527344,21.450000762939453,21.450000762939453,22.170000076293945,3414800
2004-04-01,22.295000076293945,22.024999618530273,22.295000076293945,22.100000381469727,1958600
2004-04-02,22.424999237060547,21.924999237060547,22.200000762939453,21.93000030517578,994600
2004-04-05,21.889999389648438,21.665000915527344,21.725000381469727,21.75,1516600
2004-04-06,22.260000228881836,21.739999771118164,21.75,22.260000228881836,3555400
2004-04-07,22.350000381469727,22.049999237060547,22.200000762939453,22.270000457763672,1501400
2004-04-08,22.5,21.665000915527344,22.270000457763672,21.889999389648438,1632000
2004-04-12,21.959999084472656,21.735000610351562,21.940000534057617,21.790000915527344,596800
2004-04-13,21.975000381469727,21.71500015258789,21.915000915527344,21.875,1036000
2004-04-14,21.844999313354492,21.55500030517578,21.625,21.825000762939453,982600
2004-04-15,21.895000457763672,21.670000076293945,21.825000762939453,21.864999771118164,755400
2004-04-16,22.405000686645508,21.875,21.989999771118164,22.125,822600
2004-04-19,22.200000762939453,21.950000762939453,22.200000762939453,22.0,1071800
2004-04-20,22.084999084472656,21.68000030517578,21.924999237060547,21.68000030517578,1111600
2004-04-21,21.875,21.5,21.549999237060547,21.799999237060547,786400
2004-04-22,22.25,21.700000762939453,21.725000381469727,22.219999313354492,979600
2004-04-23,22.299999237060547,21.834999084472656,22.299999237060547,21.860000610351562,1132400
2004-04-26,22.075000762939453,21.920000076293945,21.924999237060547,22.0,2267400
2004-04-27,22.274999618530273,21.954999923706055,22.059999465942383,22.0,1384800
2004-04-28,22.375,22.024999618530273,22.375,22.209999084472656,2697200
2004-04-29,23.200000762939453,22.30500030517578,22.700000762939453,23.0,3428400
2004-04-30,23.18000030517578,22.770000457763672,23.0,22.854999542236328,2631800
2004-05-03,23.174999237060547,22.725000381469727,22.854999542236328,23.045000076293945,2329400
2004-05-04,23.18000030517578,22.924999237060547,22.975000381469727,23.1299991607666,2314800
2004-05-05,23.53499984741211,23.049999237060547,23.1299991607666,23.489999771118164,1773200
2004-05-06,23.485000610351562,23.290000915527344,23.440000534057617,23.459999084472656,2107600
2004-05-07,23.545000076293945,23.040000915527344,23.475000381469727,23.225000381469727,2260000
2004-05-10,23.155000686645508,22.540000915527344,22.924999237060547,22.575000762939453,1786200
2004-05-11,22.69499969482422,22.30500030517578,22.450000762939453,22.625,2224000
2004-05-12,22.989999771118164,22.559999465942383,22.674999237060547,22.975000381469727,2607000
2004-05-13,22.959999084472656,22.424999237060547,22.924999237060547,22.489999771118164,2577600
2004-05-14,22.600000381469727,22.209999084472656,22.399999618530273,22.575000762939453,2158000
2004-05-17,22.604999542236328,22.344999313354492,22.350000381469727,22.415000915527344,1009400
2004-05-18,22.149999618530273,21.75,22.149999618530273,21.8700008392334,3432400
2004-05-19,22.350000381469727,21.825000762939453,21.875,21.979999542236328,2104200
2004-05-20,22.100000381469727,21.860000610351562,22.0,21.985000610351562,1558000
2004-05-21,22.4950008392334,22.075000762939453,22.25,22.170000076293945,1761000
2004-05-24,22.329999923706055,22.149999618530273,22.170000076293945,22.274999618530273,996600
2004-05-25,22.875,22.350000381469727,22.350000381469727,22.795000076293945,1568800
2004-05-26,22.9950008392334,22.684999465942383,22.799999237060547,22.875,1042400
2004-05-27,22.950000762939453,22.735000610351562,22.8799991607666,22.75,1673200
2004-05-28,22.924999237060547,22.75,22.825000762939453,22.895000457763672,5377600
2004-06-01,22.93000030517578,22.5049991607666,22.895000457763672,22.65999984741211,1706400
2004-06-02,22.725000381469727,22.530000686645508,22.65999984741211,22.690000534057617,1125800
2004-06-03,22.690000534057617,22.385000228881836,22.690000534057617,22.399999618530273,1047200
2004-06-04,22.549999237060547,22.209999084472656,22.450000762939453,22.239999771118164,1953800
2004-06-07,22.44499969482422,22.239999771118164,22.239999771118164,22.350000381469727,1792200
2004-06-08,22.395000457763672,22.059999465942383,22.350000381469727,22.31999969482422,3240000
2004-06-09,23.399999618530273,22.2549991607666,22.2549991607666,23.155000686645508,11889400
2004-06-10,23.40999984741211,23.040000915527344,23.274999618530273,23.280000686645508,3236800
2004-06-14,23.600000381469727,23.21500015258789,23.299999237060547,23.55500030517578,3596000
2004-06-15,23.915000915527344,23.5,23.635000228881836,23.889999389648438,2840800
2004-06-16,24.075000762939453,23.655000686645508,24.075000762939453,23.895000457763672,1842400
2004-06-17,23.905000686645508,23.56999969482422,23.895000457763672,23.834999084472656,1851800
2004-06-18,23.774999618530273,23.485000610351562,23.690000534057617,23.56999969482422,1742600
2004-06-21,23.725000381469727,23.450000762939453,23.674999237060547,23.524999618530273,1414400
2004-06-22,23.68000030517578,23.46500015258789,23.524999618530273,23.645000457763672,3160400
2004-06-23,23.704999923706055,23.459999084472656,23.575000762939453,23.639999389648438,1692800
2004-06-24,23.725000381469727,23.395000457763672,23.639999389648438,23.530000686645508,1315200
2004-06-25,23.915000915527344,23.475000381469727,23.614999771118164,23.549999237060547,1689200
2004-06-28,24.024999618530273,23.549999237060547,23.549999237060547,23.934999465942383,1572800
2004-06-29,24.1200008392334,23.80500030517578,23.934999465942383,24.06999969482422,1296800
2004-06-30,24.4950008392334,24.125,24.149999618530273,24.389999389648438,2037200
2004-07-01,24.565000534057617,24.024999618530273,24.375,24.21500015258789,1225400
2004-07-02,24.295000076293945,24.0,24.09000015258789,24.174999237060547,864400
2004-07-06,24.43000030517578,24.084999084472656,24.100000381469727,24.3799991607666,1719000
2004-07-07,24.670000076293945,24.2450008392334,24.350000381469727,24.399999618530273,1968200
2004-07-08,24.5,24.2549991607666,24.299999237060547,24.3799991607666,1209800
2004-07-09,24.625,24.135000228881836,24.475000381469727,24.2549991607666,1545800
2004-07-12,24.28499984741211,23.84000015258789,24.270000457763672,24.084999084472656,1762600
2004-07-13,24.0,23.84000015258789,23.975000381469727,23.90999984741211,2016800
2004-07-14,23.90999984741211,23.325000762939453,23.799999237060547,23.405000686645508,2350800
2004-07-15,23.34000015258789,23.045000076293945,23.149999618530273,23.114999771118164,2417200
2004-07-16,23.415000915527344,23.174999237060547,23.239999771118164,23.31999969482422,1508400
2004-07-19,23.395000457763672,23.059999465942383,23.350000381469727,23.260000228881836,2413600
2004-07-20,23.354999542236328,23.155000686645508,23.225000381469727,23.25,1701600
2004-07-21,23.329999923706055,22.690000534057617,23.315000534057617,22.780000686645508,1472800
2004-07-22,22.774999618530273,22.209999084472656,22.774999618530273,22.510000228881836,1355200
2004-07-23,22.600000381469727,21.809999465942383,22.475000381469727,22.125,1445800
2004-07-26,22.299999237060547,21.959999084472656,22.25,22.075000762939453,697400
2004-07-27,22.21500015258789,21.924999237060547,21.975000381469727,22.190000534057617,3032200
2004-07-28,22.100000381469727,21.59000015258789,22.100000381469727,21.954999923706055,1442400
2004-07-29,22.030000686645508,21.55500030517578,22.024999618530273,21.84000015258789,1629000
2004-07-30,21.969999313354492,21.614999771118164,21.790000915527344,21.950000762939453,1712200
2004-08-02,22.09000015258789,21.725000381469727,21.760000228881836,22.05500030517578,1196800
2004-08-03,22.155000686645508,21.94499969482422,22.125,22.0,1027200
2004-08-04,22.024999618530273,21.68000030517578,22.0,21.96500015258789,1165800
2004-08-05,22.0,21.600000381469727,21.915000915527344,21.649999618530273,1263000
2004-08-06,21.53499984741211,21.165000915527344,21.204999923706055,21.469999313354492,1943200
2004-08-09,21.954999923706055,21.575000762939453,21.594999313354492,21.850000381469727,1842600
2004-08-10,21.950000762939453,21.75,21.844999313354492,21.899999618530273,911000
2004-08-11,22.09000015258789,21.700000762939453,21.850000381469727,22.010000228881836,1065200
2004-08-12,21.985000610351562,21.760000228881836,21.950000762939453,21.8700008392334,946000
2004-08-13,21.899999618530273,21.44499969482422,21.864999771118164,21.649999618530273,1671200
2004-08-16,22.204999923706055,21.670000076293945,22.075000762939453,21.75,3070000
2004-08-17,20.674999237060547,19.420000076293945,20.0049991607666,20.0,15588000
2004-08-18,21.200000762939453,20.19499969482422,20.25,21.139999389648438,9656400
2004-08-19,21.2549991607666,20.899999618530273,21.139999389648438,21.25,5817800
2004-08-20,21.399999618530273,21.125,21.200000762939453,21.375,3094400
2004-08-23,21.59000015258789,21.2549991607666,21.299999237060547,21.559999465942383,3347600
2004-08-24,21.7450008392334,21.5,21.684999465942383,21.549999237060547,2249400
2004-08-25,21.78499984741211,21.440000534057617,21.524999618530273,21.725000381469727,1316200
2004-08-26,22.0,21.610000610351562,21.674999237060547,21.954999923706055,1439400
2004-08-27,22.06999969482422,21.8799991607666,21.905000686645508,22.010000228881836,724400
2004-08-30,22.110000610351562,21.7450008392334,22.059999465942383,21.770000457763672,1118200
2004-08-31,22.049999237060547,21.78499984741211,21.825000762939453,21.975000381469727,1537400
2004-09-01,22.114999771118164,21.860000610351562,21.924999237060547,21.954999923706055,1470600
2004-09-02,22.344999313354492,21.864999771118164,21.875,22.329999923706055,1409800
2004-09-03,22.479999542236328,22.204999923706055,22.204999923706055,22.350000381469727,907400
2004-09-07,22.735000610351562,22.3799991607666,22.3799991607666,22.704999923706055,1505200
2004-09-08,22.600000381469727,22.31999969482422,22.600000381469727,22.559999465942383,2340800
2004-09-09,22.645000457763672,22.204999923706055,22.559999465942383,22.225000381469727,1449000
2004-09-10,22.270000457763672,22.15999984741211,22.239999771118164,22.239999771118164,1487800
2004-09-13,22.219999313354492,22.024999618530273,22.200000762939453,22.084999084472656,2374000
2004-09-14,22.104999542236328,21.59000015258789,22.049999237060547,22.045000076293945,3815600
2004-09-15,22.024999618530273,21.915000915527344,21.975000381469727,21.924999237060547,1327200
2004-09-16,22.0,21.760000228881836,21.924999237060547,21.81999969482422,1042600
2004-09-17,22.03499984741211,21.760000228881836,21.774999618530273,22.0,1012400
2004-09-20,21.80500030517578,21.28499984741211,21.799999237060547,21.364999771118164,2751600
2004-09-21,21.485000610351562,21.049999237060547,21.354999542236328,21.420000076293945,2295400
2004-09-22,21.559999465942383,20.94499969482422,21.420000076293945,21.020000457763672,2259000
2004-09-23,21.149999618530273,21.024999618530273,21.100000381469727,21.049999237060547,1202200
2004-09-24,21.235000610351562,21.014999389648438,21.049999237060547,21.135000228881836,1293200
2004-09-27,20.969999313354492,20.764999389648438,20.950000762939453,20.829999923706055,1316200
2004-09-28,20.93000030517578,20.575000762939453,20.725000381469727,20.725000381469727,2551800
2004-09-29,21.024999618530273,20.625,20.625,21.0,1272400
2004-09-30,21.280000686645508,20.899999618530273,21.125,20.899999618530273,1570400
2004-10-01,21.21500015258789,20.924999237060547,20.924999237060547,21.065000534057617,1206400
2004-10-04,21.229999542236328,20.59000015258789,20.59000015258789,20.90999984741211,1242800
2004-10-05,21.024999618530273,20.684999465942383,20.969999313354492,20.90999984741211,1220400
2004-10-06,21.165000915527344,20.899999618530273,20.90999984741211,21.024999618530273,1061000
2004-10-07,21.100000381469727,20.8799991607666,20.924999237060547,20.989999771118164,1120800
2004-10-08,20.989999771118164,20.454999923706055,20.989999771118164,20.6299991607666,1621600
2004-10-11,20.565000534057617,20.190000534057617,20.524999618530273,20.235000610351562,2450800
2004-10-12,20.329999923706055,20.110000610351562,20.110000610351562,20.200000762939453,2367000
2004-10-13,20.440000534057617,20.149999618530273,20.174999237060547,20.40999984741211,1778600
2004-10-14,20.424999237060547,20.139999389648438,20.424999237060547,20.229999542236328,1822800
2004-10-15,20.844999313354492,20.190000534057617,20.354999542236328,20.725000381469727,2342400
2004-10-18,21.139999389648438,20.584999084472656,20.774999618530273,21.125,2454800
2004-10-19,21.364999771118164,21.104999542236328,21.1299991607666,21.290000915527344,3630000
2004-10-20,21.30500030517578,21.010000228881836,21.299999237060547,21.135000228881836,1887200
2004-10-21,21.565000534057617,21.0,21.135000228881836,21.40999984741211,2451200
2004-10-22,21.59000015258789,21.325000762939453,21.415000915527344,21.389999389648438,1134800
2004-10-25,21.354999542236328,21.010000228881836,21.350000381469727,21.225000381469727,1638200
2004-10-26,21.59000015258789,21.05500030517578,21.200000762939453,21.59000015258789,1143000
2004-10-27,21.780000686645508,21.2450008392334,21.575000762939453,21.774999618530273,1575200
2004-10-28,22.100000381469727,21.549999237060547,21.780000686645508,22.065000534057617,1629000
2004-10-29,21.94499969482422,21.19499969482422,21.940000534057617,21.475000381469727,2861600
2004-11-01,21.114999771118164,20.649999618530273,20.75,20.825000762939453,5687200
2004-11-02,21.21500015258789,20.674999237060547,20.700000762939453,21.174999237060547,4973000
2004-11-03,22.489999771118164,21.5,22.0,21.635000228881836,5450000
2004-11-04,21.885000228881836,21.5,21.5,21.799999237060547,3886400
2004-11-05,22.28499984741211,21.899999618530273,22.0,22.15999984741211,1568200
2004-11-08,22.239999771118164,21.950000762939453,22.209999084472656,22.05500030517578,1133600
2004-11-09,22.395000457763672,22.040000915527344,22.149999618530273,22.084999084472656,1126200
2004-11-10,22.125,21.799999237060547,22.010000228881836,21.90999984741211,1048600
2004-11-11,22.145000457763672,21.8799991607666,21.959999084472656,21.950000762939453,2562000
2004-11-12,22.315000534057617,21.815000534057617,21.924999237060547,22.299999237060547,1983000
2004-11-15,22.59000015258789,22.155000686645508,22.225000381469727,22.475000381469727,2322400
2004-11-16,22.55500030517578,22.30500030517578,22.450000762939453,22.350000381469727,1741800
2004-11-17,22.545000076293945,22.325000762939453,22.325000762939453,22.5049991607666,1636800
2004-11-18,22.520000457763672,22.354999542236328,22.450000762939453,22.469999313354492,1765600
2004-11-19,22.524999618530273,22.270000457763672,22.469999313354492,22.44499969482422,2066200
2004-11-22,22.684999465942383,22.43000030517578,22.450000762939453,22.584999084472656,1454600
2004-11-23,22.575000762939453,22.170000076293945,22.524999618530273,22.225000381469727,1861600
2004-11-24,22.325000762939453,22.045000076293945,22.325000762939453,22.149999618530273,1187000
2004-11-26,22.415000915527344,22.100000381469727,22.299999237060547,22.200000762939453,435200
2004-11-29,22.225000381469727,21.9950008392334,22.174999237060547,22.079999923706055,769600
2004-11-30,22.299999237060547,21.799999237060547,22.05500030517578,21.81999969482422,1574000
2004-12-01,22.049999237060547,21.764999389648438,21.795000076293945,21.969999313354492,1594800
2004-12-02,22.489999771118164,21.979999542236328,22.0,22.375,1449400
2004-12-03,22.594999313354492,22.329999923706055,22.375,22.55500030517578,1973200
2004-12-06,22.614999771118164,22.274999618530273,22.614999771118164,22.43000030517578,1550400
2004-12-07,22.549999237060547,22.350000381469727,22.479999542236328,22.454999923706055,1495400
2004-12-08,22.30500030517578,21.954999923706055,22.190000534057617,22.280000686645508,2077800
2004-12-09,22.75,22.28499984741211,22.28499984741211,22.690000534057617,1393400
2004-12-10,23.100000381469727,22.575000762939453,22.864999771118164,22.985000610351562,1647000
2004-12-13,23.264999389648438,22.93000030517578,22.985000610351562,23.25,1970200
2004-12-14,23.334999084472656,23.06999969482422,23.125,23.274999618530273,1568000
2004-12-15,23.469999313354492,22.975000381469727,23.274999618530273,23.125,1678800
2004-12-16,23.479999542236328,23.139999389648438,23.225000381469727,23.389999389648438,1229400
2004-12-17,23.424999237060547,23.139999389648438,23.3799991607666,23.264999389648438,1222200
2004-12-20,23.274999618530273,22.989999771118164,23.25,23.125,1305400
2004-12-21,23.170000076293945,22.9950008392334,23.100000381469727,23.05500030517578,2352000
2004-12-22,23.25,23.0,23.1299991607666,23.21500015258789,796400
2004-12-23,23.18000030517578,22.875,23.149999618530273,22.975000381469727,824600
2004-12-27,23.0,22.799999237060547,22.985000610351562,22.850000381469727,660400
2004-12-28,22.985000610351562,22.75,22.799999237060547,22.850000381469727,898800
2004-12-29,22.8700008392334,22.700000762939453,22.75,22.860000610351562,829800
2004-12-30,22.94499969482422,22.790000915527344,22.825000762939453,22.844999313354492,951600
2004-12-31,22.985000610351562,22.670000076293945,22.700000762939453,22.885000228881836,983800
2005-01-03,22.985000610351562,22.7549991607666,22.895000457763672,22.795000076293945,1114000
2005-01-04,22.799999237060547,22.270000457763672,22.7450008392334,22.334999084472656,1829600
2005-01-05,22.2549991607666,21.844999313354492,22.25,21.90999984741211,2576800
2005-01-06,22.31999969482422,21.915000915527344,22.0,22.200000762939453,3028000
2005-01-07,22.415000915527344,22.100000381469727,22.174999237060547,22.395000457763672,1687400
2005-01-10,22.559999465942383,22.264999389648438,22.360000610351562,22.5049991607666,1518200
2005-01-11,22.55500030517578,22.399999618530273,22.475000381469727,22.510000228881836,1792800
2005-01-12,22.645000457763672,22.459999084472656,22.459999084472656,22.635000228881836,1456600
2005-01-13,22.75,22.540000915527344,22.635000228881836,22.625,1366000
2005-01-14,22.924999237060547,22.6200008392334,22.6200008392334,22.80500030517578,1561400
2005-01-18,23.235000610351562,22.700000762939453,22.760000228881836,23.190000534057617,1465000
2005-01-19,23.2450008392334,23.06999969482422,23.174999237060547,23.125,728000
2005-01-20,23.329999923706055,23.114999771118164,23.1299991607666,23.15999984741211,1643400
2005-01-21,23.325000762939453,22.924999237060547,23.209999084472656,22.924999237060547,1385600
2005-01-24,22.969999313354492,22.700000762939453,22.93000030517578,22.815000534057617,936600
2005-01-25,22.934999465942383,22.684999465942383,22.799999237060547,22.69499969482422,1154200
2005-01-26,22.780000686645508,22.475000381469727,22.719999313354492,22.674999237060547,1909400
2005-01-27,22.889999389648438,21.950000762939453,22.719999313354492,22.684999465942383,2430800
2005-01-28,23.75,23.024999618530273,23.725000381469727,23.405000686645508,3444800
2005-01-31,23.540000915527344,22.299999237060547,23.5,22.56999969482422,4001400
2005-02-01,22.75,22.440000534057617,22.56999969482422,22.549999237060547,2441600
2005-02-02,22.860000610351562,22.485000610351562,22.5,22.829999923706055,1097000
2005-02-03,22.790000915527344,22.25,22.704999923706055,22.4950008392334,1835000
2005-02-04,22.69499969482422,22.420000076293945,22.4950008392334,22.69499969482422,2205600
2005-02-07,22.7450008392334,22.229999542236328,22.649999618530273,22.2549991607666,1783000
2005-02-08,22.079999923706055,21.674999237060547,22.0,21.850000381469727,5259400
2005-02-09,22.149999618530273,21.709999084472656,22.049999237060547,21.850000381469727,3257000
2005-02-10,21.799999237060547,21.5,21.75,21.610000610351562,3141000
2005-02-11,21.649999618530273,21.350000381469727,21.524999618530273,21.514999389648438,2231400
2005-02-14,22.170000076293945,21.825000762939453,21.975000381469727,21.950000762939453,3383800
2005-02-15,22.424999237060547,21.950000762939453,22.075000762939453,22.350000381469727,3069800
2005-02-16,22.3700008392334,22.0,22.25,22.239999771118164,1533000
2005-02-17,22.56999969482422,22.270000457763672,22.5,22.350000381469727,1989400
2005-02-18,22.424999237060547,22.09000015258789,22.299999237060547,22.190000534057617,1251800
2005-02-22,22.225000381469727,21.78499984741211,22.19499969482422,21.78499984741211,1627400
2005-02-23,22.174999237060547,21.8799991607666,22.174999237060547,21.9950008392334,1602400
2005-02-24,22.204999923706055,21.989999771118164,22.045000076293945,22.190000534057617,987000
2005-02-25,22.25,22.065000534057617,22.19499969482422,22.075000762939453,1018400
2005-02-28,22.114999771118164,21.920000076293945,22.075000762939453,21.989999771118164,1287000
2005-03-01,22.19499969482422,21.94499969482422,22.014999389648438,21.969999313354492,1948200
2005-03-02,21.905000686645508,21.100000381469727,21.899999618530273,21.364999771118164,4678200
2005-03-03,21.489999771118164,21.350000381469727,21.364999771118164,21.434999465942383,3202000
2005-03-04,21.649999618530273,21.489999771118164,21.540000915527344,21.5,2632800
2005-03-07,21.834999084472656,21.4950008392334,21.4950008392334,21.649999618530273,1688200
2005-03-08,21.719999313354492,21.53499984741211,21.645000457763672,21.700000762939453,2356200
2005-03-09,21.639999389648438,21.21500015258789,21.575000762939453,21.350000381469727,3855400
2005-03-10,21.520000457763672,20.924999237060547,21.5,21.075000762939453,8347600
2005-03-11,21.44499969482422,21.209999084472656,21.25,21.34000015258789,2456400
2005-03-14,21.704999923706055,21.350000381469727,21.399999618530273,21.700000762939453,2785200
2005-03-15,22.899999618530273,21.93000030517578,22.700000762939453,22.209999084472656,8292000
2005-03-16,22.25,22.079999923706055,22.174999237060547,22.15999984741211,1890400
2005-03-17,22.239999771118164,21.889999389648438,22.200000762939453,21.9950008392334,1677800
2005-03-18,21.9950008392334,21.655000686645508,21.950000762939453,21.700000762939453,1593800
2005-03-21,21.934999465942383,21.700000762939453,21.704999923706055,21.875,1496600
2005-03-22,22.0,21.575000762939453,21.93000030517578,21.625,1485800
2005-03-23,22.270000457763672,21.454999923706055,21.469999313354492,22.200000762939453,2563600
2005-03-24,23.25,22.450000762939453,22.950000762939453,22.5,3193600
2005-03-28,22.600000381469727,22.1200008392334,22.600000381469727,22.450000762939453,1613400
2005-03-29,22.55500030517578,22.09000015258789,22.46500015258789,22.149999618530273,1390600
2005-03-30,22.584999084472656,22.225000381469727,22.225000381469727,22.524999618530273,997800
2005-03-31,22.614999771118164,22.440000534057617,22.530000686645508,22.489999771118164,1083200
2005-04-01,22.7549991607666,22.354999542236328,22.75,22.459999084472656,1588200
2005-04-04,22.579999923706055,22.354999542236328,22.395000457763672,22.5049991607666,1151200
2005-04-05,22.579999923706055,22.270000457763672,22.549999237060547,22.450000762939453,954200
2005-04-06,22.56999969482422,22.325000762939453,22.549999237060547,22.489999771118164,1302800
2005-04-07,22.625,22.350000381469727,22.489999771118164,22.540000915527344,1247800
2005-04-08,22.594999313354492,22.44499969482422,22.46500015258789,22.594999313354492,1686800
2005-04-11,22.799999237060547,22.450000762939453,22.725000381469727,22.645000457763672,1126400
2005-04-12,22.920000076293945,22.399999618530273,22.674999237060547,22.84000015258789,1564800
2005-04-13,22.924999237060547,22.149999618530273,22.799999237060547,22.264999389648438,2035000
2005-04-14,22.530000686645508,22.174999237060547,22.415000915527344,22.204999923706055,1050800
2005-04-15,22.3700008392334,21.850000381469727,22.280000686645508,21.850000381469727,1134200
2005-04-18,21.975000381469727,21.584999084472656,21.899999618530273,21.8700008392334,1107800
2005-04-19,21.8700008392334,21.459999084472656,21.850000381469727,21.510000228881836,2323000
2005-04-20,21.514999389648438,20.950000762939453,21.514999389648438,21.084999084472656,1908200
2005-04-21,21.2450008392334,20.93000030517578,21.1299991607666,21.094999313354492,2215400
2005-04-22,21.290000915527344,20.854999542236328,21.114999771118164,20.924999237060547,2249000
2005-04-25,21.375,20.9950008392334,21.09000015258789,21.149999618530273,2545200
2005-04-26,21.149999618530273,20.815000534057617,21.149999618530273,20.81999969482422,1782600
2005-04-27,20.774999618530273,20.0,20.69499969482422,20.700000762939453,2899000
2005-04-28,19.795000076293945,18.739999771118164,19.625,18.8799991607666,12618000
2005-04-29,19.225000381469727,18.674999237060547,18.950000762939453,19.204999923706055,6331000
2005-05-02,19.350000381469727,19.040000915527344,19.329999923706055,19.174999237060547,7539000
2005-05-03,19.174999237060547,18.8799991607666,19.174999237060547,19.049999237060547,4531600
2005-05-04,19.104999542236328,18.84000015258789,19.049999237060547,18.899999618530273,3810600
2005-05-05,19.100000381469727,18.834999084472656,18.924999237060547,18.959999084472656,3727000
