Date,High_MTCH,Low_MTCH,Open_MTCH,Close_MTCH,Volume_MTCH
2000-03-16,6.506157875061035,5.537156105041504,5.554459095001221,6.281210899353027,11302554
2000-03-17,6.367729187011719,5.987049102783203,6.073567867279053,6.004353046417236,6061235
2000-03-20,6.0908708572387695,5.589066028594971,5.969746112823486,5.623673915863037,6524650
2000-03-21,5.900530815124512,5.519852161407471,5.640976905822754,5.831316947937012,6091214
2000-03-22,6.3331217765808105,5.796710014343262,5.8140130043029785,6.263906955718994,15084279
2000-03-23,6.471550941467285,6.073567867279053,6.1254777908325195,6.315817832946777,6466858
2000-03-24,6.506157875061035,6.315817832946777,6.419640064239502,6.402336120605469,7306278
2000-03-27,6.575372219085693,6.3331217765808105,6.402336120605469,6.419640064239502,5261907
2000-03-28,6.488853931427002,6.246603965759277,6.436943054199219,6.385033130645752,4387451
2000-03-29,6.419640064239502,5.952442169189453,6.419640064239502,6.108174800872803,4617172
2000-03-30,6.402336120605469,5.7794060707092285,5.952442169189453,5.883227825164795,5699677
2000-03-31,6.350424766540527,5.8140130043029785,5.878901958465576,6.246603965759277,12602499
2000-04-03,6.367729187011719,5.900530815124512,6.250929832458496,6.073567867279053,5937344
2000-04-04,6.263906955718994,5.5025482177734375,6.073567867279053,5.727495193481445,9741464
2000-04-05,5.935139179229736,5.606369972229004,5.7447991371154785,5.640976905822754,3679145
2000-04-06,6.160086154937744,5.7101922035217285,5.831316947937012,6.108174800872803,6044620
2000-04-07,6.229300022125244,5.987049102783203,6.0216569900512695,6.160086154937744,4736367
2000-04-10,6.402336120605469,6.1254777908325195,6.151433944702148,6.350424766540527,9756273
2000-04-11,6.263906955718994,5.640976905822754,6.194693088531494,6.038959980010986,13710650
2000-04-12,6.142782211303711,5.7447991371154785,6.047612190246582,5.7794060707092285,4393953
2000-04-13,5.848620891571045,5.156476020812988,5.831316947937012,5.2776007652282715,11557197
2000-04-14,5.225690841674805,4.723886013031006,5.2083868980407715,4.775796890258789,10876704
2000-04-17,5.191082954406738,4.671975135803223,4.706582069396973,5.191082954406738,14412815
2000-04-18,5.294905185699463,4.879618167877197,5.087262153625488,5.069958209991455,8523510
2000-04-19,5.191082954406738,4.879618167877197,5.121869087219238,4.948832988739014,9794921
2000-04-20,5.069958209991455,4.8623151779174805,4.983439922332764,5.018046855926514,8584191
2000-04-24,5.052653789520264,4.845011234283447,4.983439922332764,5.000743865966797,10766900
2000-04-25,5.467940807342529,5.1391730308532715,5.191082954406738,5.467940807342529,10954000
2000-04-26,5.883227825164795,5.416029930114746,5.416029930114746,5.640976905822754,15474732
2000-04-27,6.246603965759277,5.5025482177734375,5.675583839416504,6.246603965759277,19063217
2000-04-28,6.64458703994751,6.177389144897461,6.194693088531494,6.367729187011719,18107492
2000-05-01,6.402336120605469,6.281210899353027,6.367729187011719,6.3331217765808105,7917422
2000-05-02,6.402336120605469,6.160086154937744,6.3331217765808105,6.263906955718994,11330005
2000-05-03,6.298513889312744,5.7447991371154785,6.298513889312744,6.038959980010986,12106938
2000-05-04,6.229300022125244,5.952442169189453,6.038959980010986,6.177389144897461,8545904
2000-05-05,6.402336120605469,6.11250114440918,6.1254777908325195,6.385033130645752,11832790
2000-05-08,6.398009777069092,5.952442169189453,6.229300022125244,6.0908708572387695,4222746
2000-05-09,6.281210899353027,5.865923881530762,6.142782211303711,6.004353046417236,6230636
2000-05-10,6.367729187011719,5.987049102783203,6.0216569900512695,6.0908708572387695,11018293
2000-05-11,6.246603965759277,5.917835235595703,6.229300022125244,6.194693088531494,4335439
2000-05-12,6.402336120605469,6.0562639236450195,6.263906955718994,6.367729187011719,8657875
2000-05-15,6.385033130645752,6.142782211303711,6.315817832946777,6.350424766540527,5092145
2000-05-16,6.454246997833252,6.194693088531494,6.367729187011719,6.350424766540527,9859575
2000-05-17,6.177389144897461,5.883227825164795,6.160086154937744,5.952442169189453,6679964
2000-05-18,6.0562639236450195,5.606369972229004,6.0216569900512695,5.640976905822754,6516342
2000-05-19,6.038959980010986,5.433333873748779,5.467940807342529,5.692887783050537,14163951
2000-05-22,5.7101922035217285,5.329512119293213,5.675583839416504,5.571763038635254,6638426
2000-05-23,5.554459095001221,5.2083868980407715,5.554459095001221,5.2083868980407715,9331506
2000-05-24,5.485245227813721,5.156476020812988,5.199735164642334,5.4506378173828125,7863965
2000-05-25,5.519852161407471,5.156476020812988,5.416029930114746,5.2429938316345215,10067985
2000-05-26,5.294905185699463,5.000743865966797,5.2776007652282715,5.052653789520264,9259628
2000-05-30,5.2776007652282715,5.1391730308532715,5.156476020812988,5.2429938316345215,17934840
2000-05-31,5.364119052886963,5.191082954406738,5.225690841674805,5.2429938316345215,10079905
2000-06-01,5.571763038635254,5.398726940155029,5.416029930114746,5.5025482177734375,10381142
2000-06-02,5.831316947937012,5.692887783050537,5.753450870513916,5.831316947937012,7322532
2000-06-05,5.848620891571045,5.571763038635254,5.7101922035217285,5.658280849456787,3549115
2000-06-06,5.762103080749512,5.398726940155029,5.675583839416504,5.519852161407471,3900559
2000-06-07,5.606369972229004,5.433333873748779,5.537156105041504,5.554459095001221,6400398
2000-06-08,5.571763038635254,5.364119052886963,5.537156105041504,5.416029930114746,8988008
2000-06-09,5.606369972229004,5.381422996520996,5.537156105041504,5.4506378173828125,7496629
2000-06-12,5.4982218742370605,5.052653789520264,5.485245227813721,5.069958209991455,7889249
2000-06-13,5.381422996520996,5.104565143585205,5.113216876983643,5.2776007652282715,8449103
2000-06-14,5.900530815124512,5.519852161407471,5.640976905822754,5.883227825164795,54846572
2000-06-15,6.523460865020752,6.229300022125244,6.3331217765808105,6.298513889312744,56351676
2000-06-16,6.592676162719727,6.263906955718994,6.592676162719727,6.315817832946777,16788403
2000-06-19,6.506157875061035,6.0908708572387695,6.298513889312744,6.385033130645752,10886817
2000-06-20,6.575372219085693,6.3331217765808105,6.402336120605469,6.488853931427002,12309208
2000-06-21,6.540764808654785,6.246603965759277,6.454246997833252,6.471550941467285,13522828
2000-06-22,6.523460865020752,6.211996078491211,6.506157875061035,6.367729187011719,12362304
2000-06-23,6.540764808654785,6.402336120605469,6.488853931427002,6.454246997833252,14880564
2000-06-26,6.523460865020752,6.3331217765808105,6.514810085296631,6.385033130645752,11726598
2000-06-27,6.385033130645752,6.160086154937744,6.385033130645752,6.229300022125244,11026600
2000-06-28,6.229300022125244,5.883227825164795,6.064916133880615,6.160086154937744,12613335
2000-06-29,6.1254777908325195,5.883227825164795,6.082219123840332,6.038959980010986,6726197
2000-06-30,6.190367221832275,5.935139179229736,6.0562639236450195,5.987049102783203,11527940
2000-07-03,6.194693088531494,5.969746112823486,5.987049102783203,6.1254777908325195,4153396
2000-07-05,6.108174800872803,5.7794060707092285,6.082219123840332,5.865923881530762,8183263
2000-07-06,6.211996078491211,5.848620891571045,5.935139179229736,6.177389144897461,7966906
2000-07-07,6.298513889312744,6.0562639236450195,6.177389144897461,6.1254777908325195,4674602
2000-07-10,6.160086154937744,5.917835235595703,6.142782211303711,5.935139179229736,10103021
2000-07-11,5.917835235595703,5.554459095001221,5.900530815124512,5.727495193481445,26104378
2000-07-12,5.917835235595703,5.537156105041504,5.7447991371154785,5.848620891571045,22846387
2000-07-13,5.969746112823486,5.692887783050537,5.865923881530762,5.762103080749512,7176970
2000-07-14,6.506157875061035,5.692887783050537,5.7447991371154785,6.350424766540527,15900221
2000-07-17,6.298513889312744,6.038959980010986,6.281210899353027,6.0562639236450195,10989036
2000-07-18,6.1254777908325195,5.883227825164795,6.0562639236450195,5.952442169189453,8205657
2000-07-19,6.0908708572387695,5.7447991371154785,5.935139179229736,5.796710014343262,5089617
2000-07-20,6.0908708572387695,5.8140130043029785,5.831316947937012,5.900530815124512,9678977
2000-07-21,5.883227825164795,5.7101922035217285,5.839969158172607,5.762103080749512,9365458
2000-07-24,5.883227825164795,5.7101922035217285,5.848620891571045,5.7447991371154785,9519689
2000-07-25,6.263906955718994,5.7447991371154785,5.865923881530762,6.073567867279053,15786445
2000-07-26,6.3331217765808105,5.7794060707092285,6.0908708572387695,5.969746112823486,19952121
2000-07-27,6.004353046417236,5.589066028594971,5.952442169189453,5.7447991371154785,26097515
2000-07-28,5.796710014343262,5.640976905822754,5.7447991371154785,5.675583839416504,16069261
2000-07-31,5.917835235595703,5.623673915863037,5.8140130043029785,5.831316947937012,7410303
2000-08-01,5.883227825164795,5.762103080749512,5.762103080749512,5.831316947937012,5034715
2000-08-02,5.987049102783203,5.8140130043029785,5.874576091766357,5.900530815124512,6183680
2000-08-03,6.108174800872803,5.675583839416504,5.7794060707092285,6.108174800872803,7149880
2000-08-04,6.142782211303711,5.900530815124512,6.142782211303711,6.0216569900512695,7509993
2000-08-07,6.142782211303711,5.952442169189453,6.0216569900512695,6.142782211303711,14068956
2000-08-08,6.229300022125244,5.952442169189453,6.073567867279053,6.211996078491211,5679089
2000-08-09,6.454246997833252,6.298513889312744,6.350424766540527,6.436943054199219,16800684
2000-08-10,6.696497917175293,6.367729187011719,6.419640064239502,6.506157875061035,9953486
2000-08-11,6.67919397354126,6.506157875061035,6.523460865020752,6.609979152679443,9923868
2000-08-14,6.817623138427734,6.609979152679443,6.661890029907227,6.817623138427734,7378879
2000-08-15,6.886837005615234,6.67919397354126,6.852230072021484,6.886837005615234,6897043
2000-08-16,6.869534015655518,6.64458703994751,6.852230072021484,6.74840784072876,11764524
2000-08-17,6.973354816436768,6.67919397354126,6.67919397354126,6.938747882843018,5829347
2000-08-18,6.956051826477051,6.783016204833984,6.93009614944458,6.904140949249268,4503034
2000-08-21,6.990659236907959,6.67919397354126,6.921443939208984,6.800319194793701,5836932
2000-08-22,6.869534015655518,6.64458703994751,6.852230072021484,6.6835198402404785,6130223
2000-08-23,6.921443939208984,6.575372219085693,6.67919397354126,6.869534015655518,6285538
2000-08-24,6.938747882843018,6.71380090713501,6.852230072021484,6.904140949249268,7167579
2000-08-25,7.025266170501709,6.661890029907227,6.886837005615234,6.661890029907227,7308084
2000-08-28,6.834926128387451,6.609979152679443,6.661890029907227,6.661890029907227,6065569
2000-08-29,6.765711784362793,6.436943054199219,6.627283096313477,6.765711784362793,7569952
2000-08-30,6.817623138427734,6.558069229125977,6.661890029907227,6.783016204833984,7698176
2000-08-31,7.059873104095459,6.64458703994751,6.808970928192139,6.661890029907227,6495754
2000-09-01,7.180998802185059,6.765711784362793,6.778689861297607,7.042570114135742,5129348
2000-09-05,7.042570114135742,6.765711784362793,7.0339179039001465,6.886837005615234,3811343
2000-09-06,6.921443939208984,6.246603965759277,6.852230072021484,6.402336120605469,13519938
2000-09-07,6.488853931427002,6.004353046417236,6.471550941467285,6.263906955718994,9521495
2000-09-08,6.385033130645752,6.073567867279053,6.281210899353027,6.160086154937744,6191627
2000-09-11,6.194693088531494,5.952442169189453,6.177389144897461,6.0562639236450195,6499005
2000-09-12,6.298513889312744,5.917835235595703,6.1254777908325195,6.073567867279053,7236567
2000-09-13,6.367729187011719,5.969746112823486,5.978397846221924,6.211996078491211,5704373
2000-09-14,6.402336120605469,6.1254777908325195,6.220647811889648,6.177389144897461,6819386
2000-09-15,6.71380090713501,6.108174800872803,6.1254777908325195,6.488853931427002,18935715
2000-09-18,6.506157875061035,6.0908708572387695,6.506157875061035,6.281210899353027,10183929
2000-09-19,6.367729187011719,6.004353046417236,6.315817832946777,6.177389144897461,4514592
2000-09-20,6.263906955718994,5.935139179229736,6.0562639236450195,6.229300022125244,8129445
2000-09-21,6.298513889312744,6.0562639236450195,6.211996078491211,6.194693088531494,6535847
2000-09-22,6.211996078491211,5.969746112823486,6.073567867279053,6.211996078491211,7728156
2000-09-25,6.186040878295898,5.848620891571045,6.186040878295898,6.073567867279053,13197390
2000-09-26,6.177389144897461,5.987049102783203,6.073567867279053,6.004353046417236,8728308
2000-09-27,6.142782211303711,5.969746112823486,6.004353046417236,6.108174800872803,5316809
2000-09-28,6.74840784072876,6.108174800872803,6.108174800872803,6.744081974029541,7009736
2000-09-29,6.67919397354126,5.987049102783203,6.67919397354126,6.073567867279053,12345689
2000-10-02,6.0908708572387695,5.762103080749512,6.082219123840332,5.796710014343262,13897027
2000-10-03,6.160086154937744,5.900530815124512,5.935139179229736,6.004353046417236,10785321
2000-10-04,6.194693088531494,5.969746112823486,5.987049102783203,6.0908708572387695,5047718
2000-10-05,6.108174800872803,5.952442169189453,6.004353046417236,6.004353046417236,6465775
2000-10-06,6.004353046417236,5.364119052886963,6.004353046417236,5.4506378173828125,7243791
2000-10-09,5.7101922035217285,5.316534996032715,5.398726940155029,5.5025482177734375,3892974
2000-10-10,5.571763038635254,5.225690841674805,5.4506378173828125,5.2429938316345215,6259170
2000-10-11,5.467940807342529,5.1737799644470215,5.191082954406738,5.294905185699463,10019224
2000-10-12,5.2776007652282715,4.845011234283447,5.225690841674805,5.1391730308532715,6536569
2000-10-13,5.398726940155029,4.983439922332764,5.329512119293213,5.364119052886963,8947193
2000-10-16,5.312209129333496,4.8969221115112305,5.312209129333496,5.018046855926514,10469274
2000-10-17,5.087262153625488,4.585456848144531,5.074284076690674,4.827707767486572,12732891
2000-10-18,5.048328876495361,4.706582069396973,4.775796890258789,4.879618167877197,9374849
2000-10-19,5.087262153625488,4.758492946624756,5.069958209991455,4.879618167877197,21202583
2000-10-20,5.2776007652282715,4.723886013031006,4.810403823852539,4.983439922332764,28789149
2000-10-23,5.225690841674805,4.620063781738281,5.013720989227295,5.156476020812988,5536417
2000-10-24,5.294905185699463,4.9661359786987305,5.294905185699463,4.983439922332764,5445395
2000-10-25,5.052653789520264,4.689279079437256,5.000743865966797,4.706582069396973,13977212
2000-10-26,5.364119052886963,4.585456848144531,4.810403823852539,5.346816062927246,26394057
2000-10-27,5.364119052886963,4.914226055145264,5.2083868980407715,5.329512119293213,14918851
2000-10-30,5.519852161407471,5.191082954406738,5.329512119293213,5.294905185699463,13698369
2000-10-31,5.623673915863037,5.294905185699463,5.294905185699463,5.606369972229004,8003026
2000-11-01,5.831316947937012,5.4506378173828125,5.467940807342529,5.831316947937012,12972003
2000-11-02,6.038959980010986,5.7794060707092285,5.831316947937012,5.831316947937012,11746464
2000-11-03,5.7447991371154785,5.537156105041504,5.623673915863037,5.623673915863037,7968712
2000-11-06,5.7101922035217285,5.554459095001221,5.675583839416504,5.606369972229004,5079142
2000-11-07,5.900530815124512,5.554459095001221,5.658280849456787,5.8140130043029785,9467677
2000-11-08,5.917835235595703,5.623673915863037,5.762103080749512,5.796710014343262,8577328
2000-11-09,5.675583839416504,5.398726940155029,5.640976905822754,5.571763038635254,20088654
2000-11-10,5.640976905822754,5.294905185699463,5.571763038635254,5.416029930114746,15255125
2000-11-13,5.640976905822754,5.398726940155029,5.398726940155029,5.519852161407471,8185791
2000-11-14,5.640976905822754,5.4506378173828125,5.537156105041504,5.623673915863037,4356388
2000-11-15,5.692887783050537,5.416029930114746,5.433333873748779,5.554459095001221,5517634
2000-11-16,5.606369972229004,5.2776007652282715,5.580414772033691,5.294905185699463,4841836
2000-11-17,5.4506378173828125,5.191082954406738,5.191082954406738,5.294905185699463,5916756
2000-11-20,5.294905185699463,4.9661359786987305,5.290578842163086,4.983439922332764,7861798
2000-11-21,5.1737799644470215,4.775796890258789,5.156476020812988,4.8623151779174805,8480166
2000-11-22,5.018046855926514,4.758492946624756,4.767145156860352,4.775796890258789,10281452
2000-11-24,5.000743865966797,4.775796890258789,4.775796890258789,4.983439922332764,6562936
2000-11-27,5.2429938316345215,4.9661359786987305,5.1737799644470215,5.087262153625488,3848908
2000-11-28,5.1737799644470215,4.845011234283447,4.9661359786987305,4.853662967681885,4492559
2000-11-29,5.000743865966797,4.723886013031006,4.9315290451049805,4.983439922332764,3265214
2000-11-30,4.9315290451049805,4.637368202209473,4.819056034088135,4.6546711921691895,8910712
2000-12-01,4.948832988739014,4.637368202209473,4.827707767486572,4.671975135803223,8995232
2000-12-04,4.810403823852539,4.481635093688965,4.585456848144531,4.706582069396973,10802658
2000-12-05,5.121869087219238,4.741189002990723,4.845011234283447,5.018046855926514,18619668
2000-12-06,5.087262153625488,4.568152904510498,5.026699066162109,4.671975135803223,17722095
2000-12-07,5.329512119293213,4.758492946624756,4.775796890258789,5.121869087219238,30719382
2000-12-08,5.225690841674805,4.983439922332764,5.156476020812988,5.191082954406738,9809730
2000-12-11,5.7101922035217285,5.018046855926514,5.121869087219238,5.692887783050537,12517257
2000-12-12,5.623673915863037,5.294905185699463,5.589066028594971,5.381422996520996,6624340
2000-12-13,5.727495193481445,5.364119052886963,5.398726940155029,5.398726940155029,7556949
2000-12-14,5.606369972229004,5.329512119293213,5.4506378173828125,5.346816062927246,5360875
2000-12-15,5.467940807342529,4.970461845397949,5.225690841674805,5.156476020812988,15894081
2000-12-18,5.260297775268555,4.948832988739014,5.160801887512207,5.1391730308532715,9664168
2000-12-19,5.294905185699463,4.948832988739014,5.204061031341553,4.983439922332764,7284607
2000-12-20,5.104565143585205,4.758492946624756,4.9315290451049805,4.793099880218506,6747147
2000-12-21,5.225690841674805,4.914226055145264,4.914226055145264,5.087262153625488,5423723
2000-12-22,5.537156105041504,5.1391730308532715,5.1391730308532715,5.346816062927246,8349413
2000-12-26,5.381422996520996,5.225690841674805,5.2429938316345215,5.312209129333496,3083171
2000-12-27,5.433333873748779,5.225690841674805,5.329512119293213,5.329512119293213,2935442
2000-12-28,5.467940807342529,5.312209129333496,5.329512119293213,5.346816062927246,5830792
2000-12-29,5.589066028594971,5.329512119293213,5.329512119293213,5.381422996520996,8689660
2001-01-02,5.589066028594971,4.8969221115112305,5.398726940155029,4.983439922332764,7580426
2001-01-03,5.7447991371154785,4.983439922332764,5.018046855926514,5.537156105041504,13915448
2001-01-04,5.917835235595703,5.260297775268555,5.312209129333496,5.537156105041504,8638370
2001-01-05,5.675583839416504,5.381422996520996,5.467940807342529,5.554459095001221,6351275
2001-01-08,5.883227825164795,5.2429938316345215,5.554459095001221,5.541481018066406,10208490
2001-01-09,5.589066028594971,5.416029930114746,5.554459095001221,5.467940807342529,8244305
2001-01-10,5.554459095001221,5.2429938316345215,5.467940807342529,5.537156105041504,7122429
2001-01-11,5.831316947937012,5.364119052886963,5.537156105041504,5.727495193481445,14175870
2001-01-12,6.0216569900512695,5.7447991371154785,5.831316947937012,5.917835235595703,8816801
2001-01-16,5.987049102783203,5.7101922035217285,5.900530815124512,5.935139179229736,7330479
2001-01-17,6.0908708572387695,5.4895710945129395,5.952442169189453,5.519852161407471,10645538
2001-01-18,5.762103080749512,5.554459095001221,5.640976905822754,5.7101922035217285,5385798
2001-01-19,5.727495193481445,5.398726940155029,5.580414772033691,5.623673915863037,5036160
2001-01-22,5.623673915863037,5.398726940155029,5.623673915863037,5.554459095001221,3352263
2001-01-23,5.796710014343262,5.5025482177734375,5.554459095001221,5.762103080749512,6669851
2001-01-24,5.796710014343262,5.416029930114746,5.7447991371154785,5.606369972229004,7424028
2001-01-25,5.727495193481445,5.433333873748779,5.606369972229004,5.4506378173828125,3123625
2001-01-26,5.519852161407471,5.2083868980407715,5.467940807342529,5.260297775268555,6353081
2001-01-29,5.485245227813721,5.104565143585205,5.225690841674805,5.385748863220215,8437184
2001-01-30,5.658280849456787,5.364119052886963,5.398726940155029,5.416029930114746,9744714
2001-01-31,5.606369972229004,5.1737799644470215,5.312209129333496,5.519852161407471,11747187
2001-02-01,5.900530815124512,5.519852161407471,5.7447991371154785,5.675583839416504,22361662
2001-02-02,5.848620891571045,5.537156105041504,5.675583839416504,5.7101922035217285,12407092
2001-02-05,5.969746112823486,5.692887783050537,5.727495193481445,5.900530815124512,8164842
2001-02-06,6.177389144897461,5.865923881530762,5.917835235595703,6.160086154937744,9741464
2001-02-07,6.3331217765808105,5.935139179229736,6.142782211303711,6.263906955718994,6227024
2001-02-08,6.350424766540527,5.987049102783203,6.242278099060059,6.0908708572387695,10030059
2001-02-09,6.211996078491211,5.883227825164795,6.004353046417236,6.0908708572387695,6300347
2001-02-12,6.263906955718994,6.0562639236450195,6.1254777908325195,6.142782211303711,7370571
2001-02-13,6.350424766540527,6.038959980010986,6.177389144897461,6.0562639236450195,6499727
2001-02-14,6.177389144897461,6.0216569900512695,6.0908708572387695,6.160086154937744,7092811
2001-02-15,6.229300022125244,6.0562639236450195,6.142782211303711,6.108174800872803,4815830
2001-02-16,6.108174800872803,5.952442169189453,5.952442169189453,5.969746112823486,10939913
2001-02-20,6.142782211303711,5.987049102783203,6.004353046417236,6.038959980010986,7424390
2001-02-21,6.194693088531494,5.883227825164795,6.038959980010986,6.004353046417236,10044146
2001-02-22,6.160086154937744,6.0216569900512695,6.0562639236450195,6.1254777908325195,7444255
2001-02-23,6.211996078491211,5.762103080749512,6.155759811401367,6.177389144897461,14478914
2001-02-26,6.506157875061035,6.1254777908325195,6.160086154937744,6.385033130645752,8716027
2001-02-27,6.575372219085693,6.298513889312744,6.315817832946777,6.385033130645752,9878357
2001-02-28,6.558069229125977,6.263906955718994,6.419640064239502,6.523460865020752,9893527
2001-03-01,6.540764808654785,6.298513889312744,6.484528064727783,6.454246997833252,11448116
2001-03-02,6.575372219085693,6.3331217765808105,6.385033130645752,6.385033130645752,4659793
2001-03-05,6.64458703994751,6.436943054199219,6.488853931427002,6.609979152679443,5731101
2001-03-06,6.731104850769043,6.575372219085693,6.609979152679443,6.67919397354126,4692301
2001-03-07,6.904140949249268,6.627283096313477,6.661890029907227,6.765711784362793,9676087
2001-03-08,6.886837005615234,6.64458703994751,6.765711784362793,6.696497917175293,6394980
2001-03-09,6.71380090713501,6.367729187011719,6.6878461837768555,6.471550941467285,4574551
2001-03-12,6.471550941467285,6.160086154937744,6.445594787597656,6.160086154937744,7358652
2001-03-13,6.419640064239502,6.177389144897461,6.3331217765808105,6.402336120605469,11155186
2001-03-14,6.419640064239502,6.194693088531494,6.350424766540527,6.298513889312744,6939664
2001-03-15,6.385033130645752,6.211996078491211,6.3331217765808105,6.246603965759277,3644470
2001-03-16,6.471550941467285,6.160086154937744,6.160086154937744,6.419640064239502,9675726
2001-03-19,6.696497917175293,6.419640064239502,6.436943054199219,6.67919397354126,10709109
2001-03-20,6.800319194793701,6.263906955718994,6.540764808654785,6.281210899353027,7016238
2001-03-21,6.540764808654785,6.211996078491211,6.367729187011719,6.488853931427002,6079295
2001-03-22,6.540764808654785,6.108174800872803,6.471550941467285,6.402336120605469,17058217
2001-03-23,6.523460865020752,6.0562639236450195,6.488853931427002,6.229300022125244,6646012
2001-03-26,6.367729187011719,6.0908708572387695,6.255255222320557,6.1254777908325195,9347399
2001-03-27,6.506157875061035,6.0908708572387695,6.160086154937744,6.488853931427002,9613961
2001-03-28,6.436943054199219,6.194693088531494,6.23795223236084,6.350424766540527,7084504
2001-03-29,6.471550941467285,6.108174800872803,6.194693088531494,6.367729187011719,3935233
2001-03-30,6.661890029907227,6.380706787109375,6.385033130645752,6.627283096313477,6899933
2001-04-02,6.74840784072876,6.350424766540527,6.523460865020752,6.488853931427002,9284912
2001-04-03,6.506157875061035,6.073567867279053,6.367729187011719,6.0908708572387695,7483987
2001-04-04,6.402336120605469,5.952442169189453,6.064916133880615,6.367729187011719,14313125
2001-04-05,6.471550941467285,6.004353046417236,6.315817832946777,6.402336120605469,11096672
2001-04-06,6.194693088531494,5.917835235595703,6.177389144897461,5.917835235595703,8828359
