Date,High_GLE.PA,Low_GLE.PA,Open_GLE.PA,Close_GLE.PA,Volume_GLE.PA
2000-03-10,45.20769500732422,44.00156021118164,44.44827651977539,44.671634674072266,1297310
2000-03-13,45.20769500732422,43.10812759399414,45.118350982666016,43.44316482543945,1157781
2000-03-14,44.20257568359375,42.884769439697266,44.20257568359375,43.10812759399414,1210056
2000-03-15,44.33659744262695,42.77309036254883,43.197471618652344,43.01878356933594,1238441
2000-03-16,46.63718795776367,43.55484390258789,44.00156021118164,46.36915969848633,2826285
2000-03-17,48.022010803222656,45.431053161621094,47.28492736816406,46.212799072265625,1979788
2000-03-20,45.96711349487305,44.046234130859375,45.96711349487305,44.85032272338867,1404998
2000-03-21,45.6767463684082,44.24725341796875,44.85032272338867,44.55995559692383,980984
2000-03-22,45.65441131591797,44.046234130859375,45.23003005981445,44.33659744262695,1031271
2000-03-23,44.89499282836914,43.778202056884766,44.31426239013672,44.06856918334961,1011456
2000-03-24,45.34170913696289,44.6269645690918,44.671634674072266,45.386383056640625,1675165
2000-03-27,45.833099365234375,44.76097869873047,45.833099365234375,44.872650146484375,762045
2000-03-28,45.5203971862793,44.40360641479492,44.693973541259766,44.8056526184082,629495
2000-03-29,45.431053161621094,44.44827651977539,45.23003005981445,44.60462951660156,1621991
2000-03-30,44.60462951660156,43.55484390258789,44.33659744262695,44.44827651977539,2099009
2000-03-31,46.86054611206055,44.24725341796875,46.011783599853516,46.54784393310547,2576265
2000-04-03,50.791648864746094,46.905216217041016,47.44127655029297,49.76420211791992,3481193
2000-04-04,52.17647171020508,49.92055130004883,50.27792739868164,51.81909942626953,2669676
2000-04-05,51.61807632446289,47.351932525634766,51.394718170166016,51.30537414550781,2926590
2000-04-06,51.81909942626953,49.96522521972656,50.59062957763672,50.59062957763672,1331995
2000-04-07,50.65763473510742,49.607852935791016,50.25558853149414,50.076904296875,683382
2000-04-10,51.17136001586914,48.91543960571289,50.45660400390625,50.791648864746094,1183574
2000-04-11,51.886104583740234,49.67485809326172,50.92566680908203,51.14902114868164,1478172
2000-04-12,51.59573745727539,50.25558853149414,51.573394775390625,51.26070022583008,786557
2000-04-13,51.573394775390625,50.032230377197266,50.47895050048828,51.32770919799805,1392659
2000-04-14,51.55106735229492,49.406829833984375,51.41705322265625,50.45660400390625,1542473
2000-04-17,50.27792739868164,47.4859504699707,48.022010803222656,50.12157440185547,4335789
2000-04-18,49.80887222290039,47.93266677856445,48.960113525390625,49.138797760009766,1220179
2000-04-19,49.80887222290039,46.61485290527344,49.138797760009766,47.12857437133789,2902392
2000-04-20,50.032230377197266,46.92755126953125,46.92755126953125,48.93777847290039,1760445
2000-04-21,48.93777847290039,48.93777847290039,48.93777847290039,48.93777847290039,0
2000-04-24,48.93777847290039,48.93777847290039,48.93777847290039,48.93777847290039,0
2000-04-25,49.54084396362305,48.04434585571289,48.692081451416016,49.205806732177734,1101508
2000-04-26,51.21603012084961,49.473838806152344,49.69719314575195,51.10435104370117,1513148
2000-04-27,51.17136001586914,49.451499938964844,51.14902114868164,50.47895050048828,1720393
2000-04-28,51.32770919799805,49.9875602722168,50.45660400390625,50.8809928894043,848753
2000-05-01,50.8809928894043,50.8809928894043,50.8809928894043,50.8809928894043,0
2000-05-02,52.712528228759766,50.25558853149414,50.25558853149414,52.42216491699219,1669193
2000-05-03,53.31559753417969,52.06479263305664,52.489173889160156,52.35515594482422,1272167
2000-05-04,52.89121627807617,50.9703369140625,52.89121627807617,52.24346923828125,985958
2000-05-05,52.7572021484375,51.14902114868164,51.50639724731445,52.288150787353516,754716
2000-05-08,53.047569274902344,51.640411376953125,51.640411376953125,52.62318801879883,595791
2000-05-09,52.578514099121094,51.640411376953125,52.042457580566406,52.578514099121094,903033
2000-05-10,54.47705078125,51.93077850341797,52.466827392578125,53.78464889526367,1254585
2000-05-11,56.107574462890625,52.712528228759766,53.650634765625,56.107574462890625,993411
2000-05-12,56.01823043823242,54.722755432128906,55.4375,55.75020217895508,714212
2000-05-15,56.91166305541992,55.39282989501953,56.01823043823242,55.97356033325195,708518
2000-05-16,57.58173751831055,56.01823043823242,57.001007080078125,56.46494674682617,946693
2000-05-17,57.09035110473633,54.722755432128906,56.73297882080078,55.97356033325195,1162100
2000-05-18,59.189918518066406,54.58873748779297,54.58873748779297,58.07312774658203,1769582
2000-05-19,60.26203536987305,56.822322845458984,58.96656036376953,58.96656036376953,1840680
2000-05-22,60.30670928955078,57.35837936401367,58.787872314453125,59.055904388427734,1309619
2000-05-23,59.54729080200195,56.4202766418457,58.787872314453125,58.787872314453125,1087562
2000-05-24,58.341156005859375,56.28626251220703,56.64363479614258,56.73297882080078,3943275
2000-05-25,58.43050003051758,55.30348587036133,56.73297882080078,56.59896469116211,1014230
2000-05-26,56.19691848754883,53.11457443237305,55.48217010498047,53.382606506347656,1386183
2000-05-29,56.01823043823242,53.60596466064453,54.49939727783203,55.25881576538086,1401986
2000-05-30,57.17969512939453,54.85676956176758,55.30348587036133,55.616188049316406,1755419
2000-05-31,56.46494674682617,53.650634765625,54.94611358642578,55.25881576538086,1689908
2000-06-01,56.2415885925293,53.78464889526367,54.5440673828125,55.97356033325195,778030
2000-06-02,58.787872314453125,54.94611358642578,55.08012771606445,57.17969512939453,1192234
2000-06-05,60.574737548828125,57.3137092590332,58.07312774658203,59.59196090698242,1356361
2000-06-06,60.530067443847656,57.715755462646484,59.85999298095703,59.85999298095703,1332822
2000-06-07,59.81532287597656,57.894439697265625,59.41327667236328,58.25181198120117,529461
2000-06-08,58.47517013549805,55.79487228393555,57.17969512939453,56.28626251220703,941494
2000-06-09,58.60918426513672,54.41005325317383,55.83954620361328,57.67108154296875,1179149
2000-06-13,59.85999298095703,56.375606536865234,56.73297882080078,58.787872314453125,1134282
2000-06-14,59.41327667236328,57.62641143798828,58.51984405517578,59.01123046875,940447
2000-06-15,59.636634826660156,57.17969512939453,58.07312774658203,57.17969512939453,658163
2000-06-16,58.60918426513672,56.28626251220703,58.60918426513672,56.73297882080078,1060323
2000-06-19,57.17969512939453,54.767425537109375,56.01823043823242,54.767425537109375,868077
2000-06-20,55.83954620361328,54.5440673828125,55.660858154296875,55.03545379638672,917034
2000-06-21,55.616188049316406,53.33793258666992,55.3481559753418,55.12479782104492,1286738
2000-06-22,55.75020217895508,53.78464889526367,55.03545379638672,54.5440673828125,497764
2000-06-23,55.30348587036133,53.60596466064453,54.94611358642578,55.30348587036133,1054217
2000-06-26,56.59896469116211,54.94611358642578,55.39282989501953,54.94611358642578,1073705
2000-06-27,55.79487228393555,53.873992919921875,55.3481559753418,54.67808151245117,2238626
2000-06-28,55.30348587036133,53.15924835205078,54.365379333496094,53.96333694458008,1769290
2000-06-29,56.19691848754883,53.60596466064453,53.96333694458008,55.169471740722656,2569549
2000-06-30,56.509620666503906,54.41005325317383,54.85676956176758,56.28626251220703,2311092
2000-07-03,57.09035110473633,55.5268440246582,56.86699295043945,57.09035110473633,765128
2000-07-04,57.53706741333008,56.64363479614258,57.09035110473633,57.001007080078125,402406
2000-07-05,58.743202209472656,57.09035110473633,57.35837936401367,58.743202209472656,1023837
2000-07-06,58.87721633911133,56.107574462890625,57.447723388671875,57.09035110473633,1084635
2000-07-07,57.53706741333008,55.705528259277344,57.53706741333008,56.73297882080078,990180
2000-07-10,57.3137092590332,55.97356033325195,55.97356033325195,56.28626251220703,575163
2000-07-11,57.62641143798828,55.48217010498047,57.1350212097168,56.86699295043945,662956
2000-07-12,57.93911361694336,55.39282989501953,57.001007080078125,55.39282989501953,755038
2000-07-13,56.062904357910156,54.812095642089844,56.062904357910156,55.214141845703125,617887
2000-07-17,57.001007080078125,55.214141845703125,56.107574462890625,55.3481559753418,474332
2000-07-18,57.001007080078125,54.722755432128906,56.107574462890625,56.19691848754883,789033
2000-07-19,55.39282989501953,54.09735107421875,54.94611358642578,54.767425537109375,1139283
2000-07-20,55.39282989501953,54.00800704956055,54.94611358642578,54.90143966674805,1123083
2000-07-21,55.39282989501953,54.052677154541016,54.94611358642578,54.58873748779297,852607
2000-07-24,54.85676956176758,54.052677154541016,54.85676956176758,54.58873748779297,834942
2000-07-25,56.28626251220703,54.41005325317383,54.767425537109375,56.01823043823242,1085838
2000-07-26,58.341156005859375,55.39282989501953,56.73297882080078,58.1177978515625,1967451
2000-07-27,60.35137939453125,57.26903533935547,57.26903533935547,58.96656036376953,2473661
2000-07-28,61.021453857421875,58.43050003051758,58.43050003051758,59.681304931640625,1437388
2000-07-31,60.48539352416992,58.25181198120117,60.44072341918945,59.85999298095703,539176
2000-08-01,60.66408157348633,59.41327667236328,59.85999298095703,60.574737548828125,629631
2000-08-02,62.49562072753906,60.574737548828125,60.798095703125,62.49562072753906,1606160
2000-08-03,61.20014190673828,56.375606536865234,60.66408157348633,56.509620666503906,3302558
2000-08-04,57.98378372192383,55.83954620361328,57.62641143798828,56.59896469116211,1286573
2000-08-07,59.85999298095703,57.17969512939453,57.715755462646484,58.87721633911133,1094849
2000-08-08,59.41327667236328,57.403053283691406,59.14524459838867,58.385826110839844,1018546
2000-08-09,59.77064895629883,57.67108154296875,58.07312774658203,58.296485900878906,917114
2000-08-10,58.96656036376953,57.403053283691406,58.83254623413086,57.80509567260742,388428
2000-08-11,59.189918518066406,57.80509567260742,58.60918426513672,58.07312774658203,525912
2000-08-14,58.96656036376953,57.67108154296875,58.9218864440918,58.385826110839844,360761
2000-08-15,59.14524459838867,57.447723388671875,58.96656036376953,58.47517013549805,303720
2000-08-16,60.21736526489258,58.1177978515625,58.9218864440918,59.32393264770508,806811
2000-08-17,59.32393264770508,58.51984405517578,59.32393264770508,59.27926254272461,526094
2000-08-18,59.14524459838867,57.76042556762695,59.14524459838867,58.0284538269043,638636
2000-08-21,59.189918518066406,58.07312774658203,58.385826110839844,58.87721633911133,513996
2000-08-22,60.17269515991211,59.055904388427734,59.14524459838867,59.59196090698242,809841
2000-08-23,60.44072341918945,58.60918426513672,60.083351135253906,60.44072341918945,823459
2000-08-24,60.574737548828125,59.14524459838867,60.30670928955078,59.189918518066406,1076267
2000-08-25,60.30670928955078,58.65385818481445,59.189918518066406,58.83254623413086,552872
2000-08-28,59.81532287597656,58.87721633911133,58.96656036376953,59.27926254272461,309919
2000-08-29,60.574737548828125,58.743202209472656,59.41327667236328,60.21736526489258,3570862
2000-08-30,61.6021842956543,59.45794677734375,60.30670928955078,60.66408157348633,1208934
2000-08-31,61.33415603637695,59.45794677734375,61.20014190673828,59.59196090698242,1170747
2000-09-01,61.7808723449707,59.636634826660156,60.128021240234375,61.64685821533203,1130775
2000-09-04,62.49562072753906,60.44072341918945,61.423500061035156,60.574737548828125,781128
2000-09-05,61.289485931396484,60.03867721557617,60.75342559814453,60.8874397277832,726298
2000-09-06,62.763648986816406,60.75342559814453,60.75342559814453,61.82554244995117,803812
2000-09-07,62.71897888183594,61.06612777709961,62.09357452392578,62.49562072753906,588048
2000-09-08,62.27226257324219,60.842769622802734,61.6915283203125,61.20014190673828,736202
2000-09-11,62.71897888183594,60.842769622802734,61.870216369628906,62.45094680786133,660131
2000-09-12,62.89766311645508,61.64685821533203,62.361602783203125,62.5849609375,1238798
2000-09-13,62.98700714111328,61.021453857421875,62.54029083251953,61.33415603637695,747845
2000-09-14,62.04890060424805,60.44072341918945,61.64685821533203,61.423500061035156,584181
2000-09-15,62.54029083251953,60.396053314208984,60.93210983276367,62.54029083251953,1201674
2000-09-18,62.00423049926758,60.17269515991211,61.64685821533203,60.44072341918945,1570891
2000-09-19,60.93210983276367,58.56451416015625,60.75342559814453,59.32393264770508,1319506
2000-09-20,58.96656036376953,57.3137092590332,58.787872314453125,57.98378372192383,1015359
2000-09-21,58.07312774658203,56.062904357910156,57.447723388671875,56.28626251220703,1369617
2000-09-22,56.19691848754883,54.14202117919922,55.83954620361328,54.94611358642578,2178226
2000-09-25,56.73297882080078,54.49939727783203,55.57151412963867,55.57151412963867,772590
2000-09-26,57.849769592285156,55.48217010498047,55.57151412963867,57.492393493652344,906293
2000-09-27,57.62641143798828,55.88421630859375,57.17969512939453,55.88421630859375,921991
2000-09-28,57.17969512939453,55.75020217895508,57.17969512939453,56.77764892578125,793763
2000-09-29,57.35837936401367,55.79487228393555,56.152244567871094,56.59896469116211,1128111
2000-10-02,58.65385818481445,54.276039123535156,54.276039123535156,58.296485900878906,1111498
2000-10-03,58.56451416015625,56.64363479614258,57.17969512939453,57.26903533935547,554062
2000-10-04,57.17969512939453,55.57151412963867,56.46494674682617,56.46494674682617,1262970
2000-10-05,56.64363479614258,54.812095642089844,55.92888641357422,55.92888641357422,1568170
2000-10-06,56.822322845458984,55.39282989501953,56.19691848754883,55.92888641357422,857769
2000-10-09,55.92888641357422,53.91866683959961,55.83954620361328,54.320709228515625,957340
2000-10-10,55.75020217895508,52.980560302734375,54.58873748779297,54.4547233581543,1069547
2000-10-11,54.365379333496094,50.25558853149414,54.052677154541016,50.25558853149414,3941414
2000-10-12,52.533843994140625,47.88799285888672,51.640411376953125,49.138797760009766,2250433
2000-10-13,50.032230377197266,48.066680908203125,48.33470916748047,49.76420211791992,1227341
2000-10-16,52.489173889160156,50.56829071044922,51.55106735229492,51.59573745727539,1088047
2000-10-17,52.80187225341797,51.0596809387207,51.372379302978516,51.59573745727539,723136
2000-10-18,52.6678581237793,50.21091842651367,51.372379302978516,51.685081481933594,1159029
2000-10-19,53.24858856201172,51.01500701904297,51.81909942626953,52.39982986450195,1098914
2000-10-20,54.00800704956055,51.0596809387207,52.712528228759766,52.712528228759766,1138671
2000-10-23,52.89121627807617,51.81909942626953,52.26581573486328,52.89121627807617,706021
2000-10-24,55.39282989501953,52.26581573486328,52.712528228759766,55.12479782104492,1038350
2000-10-25,56.19691848754883,54.052677154541016,54.767425537109375,55.97356033325195,708103
2000-10-26,55.83954620361328,54.320709228515625,55.57151412963867,54.85676956176758,852943
2000-10-27,56.19691848754883,54.49939727783203,55.39282989501953,55.705528259277344,2039366
2000-10-30,57.26903533935547,55.39282989501953,55.39282989501953,57.001007080078125,674310
2000-10-31,60.30670928955078,57.17969512939453,57.447723388671875,59.77064895629883,2248849
2000-11-01,60.128021240234375,57.76042556762695,59.77064895629883,58.96656036376953,1056467
2000-11-02,59.681304931640625,57.98378372192383,59.41327667236328,58.96656036376953,1490193
2000-11-03,60.48539352416992,58.341156005859375,58.96656036376953,59.636634826660156,896042
2000-11-06,60.75342559814453,58.787872314453125,60.66408157348633,58.96656036376953,637638
2000-11-07,59.85999298095703,57.894439697265625,59.41327667236328,59.77064895629883,922103
2000-11-08,60.30670928955078,58.25181198120117,59.94933319091797,58.96656036376953,1351355
2000-11-09,59.055904388427734,56.77764892578125,58.162471771240234,56.77764892578125,915216
2000-11-10,58.25181198120117,56.3309326171875,57.1350212097168,56.554290771484375,840651
2000-11-13,57.001007080078125,54.767425537109375,56.375606536865234,56.107574462890625,965159
2000-11-14,58.787872314453125,55.660858154296875,56.73297882080078,58.51984405517578,1032528
2000-11-15,59.055904388427734,56.956336975097656,58.162471771240234,57.58173751831055,1351647
2000-11-16,59.502620697021484,57.3137092590332,58.07312774658203,59.502620697021484,2750438
2000-11-17,60.530067443847656,58.25181198120117,58.96656036376953,59.36860275268555,1194410
2000-11-20,60.21736526489258,56.46494674682617,59.9940071105957,56.91166305541992,1180391
2000-11-21,57.894439697265625,55.88421630859375,56.375606536865234,57.715755462646484,1180802
2000-11-22,57.894439697265625,53.69530487060547,57.894439697265625,53.91866683959961,2817659
2000-11-23,55.57151412963867,53.69530487060547,54.00800704956055,54.812095642089844,996595
2000-11-24,58.47517013549805,54.94611358642578,55.39282989501953,57.447723388671875,1446816
2000-11-27,58.96656036376953,57.001007080078125,57.80509567260742,57.35837936401367,1777520
2000-11-28,57.447723388671875,55.08012771606445,57.17969512939453,56.107574462890625,997213
2000-11-29,56.509620666503906,55.12479782104492,56.28626251220703,55.97356033325195,1015915
2000-11-30,56.19691848754883,54.18669509887695,55.4375,55.39282989501953,1159062
2000-12-01,56.28626251220703,54.6334114074707,55.616188049316406,56.2415885925293,812930
2000-12-04,56.509620666503906,52.980560302734375,56.19691848754883,53.60596466064453,1261195
2000-12-05,56.19691848754883,53.873992919921875,54.052677154541016,55.616188049316406,2218184
2000-12-06,58.743202209472656,56.2415885925293,56.28626251220703,58.43050003051758,2082439
2000-12-07,58.787872314453125,56.73297882080078,57.224365234375,58.1177978515625,1029418
2000-12-08,61.20014190673828,57.67108154296875,58.07312774658203,59.32393264770508,1948879
2000-12-11,61.64685821533203,59.77064895629883,59.77064895629883,61.468170166015625,1484810
2000-12-12,61.82554244995117,59.636634826660156,61.468170166015625,60.842769622802734,1256944
2000-12-13,61.021453857421875,59.055904388427734,60.75342559814453,59.85999298095703,842174
2000-12-14,58.787872314453125,55.83954620361328,58.51984405517578,57.001007080078125,1894753
2000-12-15,57.62641143798828,56.062904357910156,56.73297882080078,57.17969512939453,1397666
2000-12-18,59.36860275268555,57.17969512939453,57.17969512939453,58.385826110839844,1043755
2000-12-19,59.32393264770508,57.17969512939453,58.341156005859375,57.76042556762695,1057256
2000-12-20,58.9218864440918,55.48217010498047,57.403053283691406,56.2415885925293,1759802
2000-12-21,57.26903533935547,55.39282989501953,55.660858154296875,55.83954620361328,932945
2000-12-22,57.35837936401367,55.88421630859375,56.2415885925293,56.822322845458984,730948
2000-12-25,56.822322845458984,56.822322845458984,56.822322845458984,56.822322845458984,0
2000-12-26,56.822322845458984,56.822322845458984,56.822322845458984,56.822322845458984,0
2000-12-27,58.43050003051758,56.86699295043945,56.86699295043945,58.296485900878906,589235
2000-12-28,59.36860275268555,58.1177978515625,58.43050003051758,58.162471771240234,568422
2000-12-29,59.85999298095703,58.2071418762207,59.189918518066406,59.14524459838867,450716
2001-01-02,61.06612777709961,58.07312774658203,59.85999298095703,58.65385818481445,648452
2001-01-03,59.1005744934082,57.35837936401367,58.65385818481445,58.07312774658203,1259340
2001-01-04,62.54029083251953,60.26203536987305,61.11079788208008,62.54029083251953,2999482
2001-01-05,63.43372344970703,61.289485931396484,62.182918548583984,62.54029083251953,2688055
2001-01-08,64.14846801757812,61.289485931396484,62.27226257324219,64.14846801757812,1891757
2001-01-09,64.32715606689453,61.289485931396484,63.88043975830078,63.12102127075195,1827921
2001-01-10,62.89766311645508,61.289485931396484,62.89766311645508,62.54029083251953,1151457
2001-01-11,64.68453216552734,61.64685821533203,62.54029083251953,64.41649627685547,2084745
2001-01-12,66.56073760986328,64.14846801757812,64.32715606689453,65.62263488769531,2677833
2001-01-15,66.42671966552734,63.969783782958984,65.62263488769531,64.95256042480469,883964
2001-01-16,64.95256042480469,62.54029083251953,64.1931381225586,62.629634857177734,1554647
2001-01-17,65.93533325195312,62.808319091796875,62.98700714111328,65.62263488769531,2561948
2001-01-18,65.30992889404297,64.01445770263672,64.95256042480469,64.68453216552734,1270235
2001-01-19,66.0246810913086,61.82554244995117,64.77387237548828,62.71897888183594,1845647
2001-01-22,64.10379791259766,61.37882614135742,63.16569137573242,63.29970932006836,1441856
2001-01-23,63.29970932006836,60.976783752441406,62.182918548583984,60.976783752441406,1685824
2001-01-24,60.976783752441406,60.976783752441406,60.976783752441406,60.976783752441406,0
2001-01-25,63.34437942504883,60.842769622802734,62.00423049926758,61.95956039428711,1523306
2001-01-26,61.95956039428711,61.95956039428711,61.95956039428711,61.95956039428711,0
2001-01-29,63.210365295410156,60.842769622802734,60.842769622802734,61.37882614135742,2229223
2001-01-30,63.83576965332031,62.09357452392578,62.6743049621582,63.83576965332031,1038371
2001-01-31,64.63985443115234,62.71897888183594,63.701751708984375,64.63985443115234,1179751
2001-02-01,64.32715606689453,61.82554244995117,63.523067474365234,62.27226257324219,1214860
2001-02-02,62.94233322143555,61.468170166015625,62.94233322143555,61.736202239990234,795191
2001-02-05,62.763648986816406,61.11079788208008,61.289485931396484,62.45094680786133,1156681
2001-02-06,62.40627670288086,61.021453857421875,62.361602783203125,61.736202239990234,1114053
2001-02-07,61.914886474609375,60.842769622802734,61.736202239990234,61.55751419067383,824191
2001-02-08,62.09357452392578,61.15547180175781,61.736202239990234,61.6915283203125,656208
2001-02-09,62.45094680786133,61.11079788208008,61.6915283203125,61.55751419067383,573794
2001-02-12,62.09357452392578,60.75342559814453,61.11079788208008,60.75342559814453,713997
2001-02-13,61.7808723449707,60.128021240234375,61.7808723449707,60.842769622802734,1353951
2001-02-14,60.75342559814453,59.14524459838867,60.75342559814453,59.85999298095703,1144306
2001-02-15,61.20014190673828,59.72597885131836,60.21736526489258,60.574737548828125,853257
2001-02-16,60.93210983276367,59.1005744934082,60.93210983276367,59.32393264770508,1126774
2001-02-19,60.61941146850586,59.41327667236328,59.41327667236328,59.9940071105957,490983
2001-02-20,62.182918548583984,60.35137939453125,60.75342559814453,61.468170166015625,1684349
2001-02-21,61.6915283203125,59.77064895629883,60.93210983276367,60.75342559814453,2209891
2001-02-22,61.468170166015625,57.894439697265625,60.61941146850586,58.96656036376953,2434221
2001-02-23,59.681304931640625,56.86699295043945,58.96656036376953,57.76042556762695,2171031
2001-02-26,58.83254623413086,57.98378372192383,58.56451416015625,58.1177978515625,4568764
2001-02-27,59.32393264770508,58.07312774658203,59.01123046875,58.743202209472656,986975
2001-02-28,60.574737548828125,58.60918426513672,58.743202209472656,59.36860275268555,1366543
2001-03-01,59.234588623046875,57.93911361694336,58.96656036376953,59.055904388427734,1453741
2001-03-02,59.41327667236328,57.894439697265625,58.96656036376953,58.43050003051758,1460333
2001-03-05,59.32393264770508,57.98378372192383,58.96656036376953,58.07312774658203,1151658
2001-03-06,59.14524459838867,58.1177978515625,58.43050003051758,58.87721633911133,1372945
2001-03-07,60.26203536987305,58.60918426513672,59.41327667236328,59.54729080200195,965478
2001-03-08,61.64685821533203,59.41327667236328,59.81532287597656,61.289485931396484,1986528
2001-03-09,61.55751419067383,60.21736526489258,61.468170166015625,60.66408157348633,1300307
2001-03-12,61.51284408569336,58.07312774658203,60.61941146850586,59.681304931640625,1511188
2001-03-13,60.75342559814453,58.385826110839844,58.51984405517578,60.128021240234375,1094188
2001-03-14,60.128021240234375,60.128021240234375,60.128021240234375,60.128021240234375,0
2001-03-15,57.894439697265625,54.99078369140625,56.68830490112305,57.53706741333008,1780675
2001-03-16,57.492393493652344,55.705528259277344,57.35837936401367,56.19691848754883,1124636
2001-03-19,57.35837936401367,55.97356033325195,56.59896469116211,56.554290771484375,990808
2001-03-20,57.58173751831055,56.28626251220703,57.17969512939453,57.53706741333008,1384381
2001-03-21,57.492393493652344,54.67808151245117,56.509620666503906,54.85676956176758,2069560
2001-03-22,55.03545379638672,50.702308654785156,54.49939727783203,51.59573745727539,3311441
2001-03-23,54.85676956176758,52.26581573486328,52.533843994140625,54.365379333496094,1932024
2001-03-26,56.956336975097656,54.49939727783203,54.85676956176758,56.28626251220703,1926869
2001-03-27,60.03867721557617,55.616188049316406,56.152244567871094,59.85999298095703,2885083
2001-03-28,59.94933319091797,58.296485900878906,59.94933319091797,58.43050003051758,2828383
2001-03-29,61.64685821533203,57.403053283691406,58.25181198120117,60.574737548828125,3837788
2001-03-30,63.29970932006836,60.30670928955078,60.35137939453125,62.54029083251953,3932081
2001-04-02,63.255035400390625,61.20014190673828,62.71897888183594,63.255035400390625,1617273
2001-04-03,62.54029083251953,59.502620697021484,62.361602783203125,59.54729080200195,1712792
2001-04-04,61.468170166015625,57.67108154296875,59.234588623046875,60.93210983276367,2465047
2001-04-05,62.40627670288086,60.35137939453125,61.55751419067383,61.7808723449707,1373480
