Date,High_NXPI,Low_NXPI,Open_NXPI,Close_NXPI,Volume_NXPI
2010-09-13,12.239999771118164,11.84000015258789,12.09000015258789,11.9399995803833,303900
2010-09-14,12.25,11.850000381469727,11.850000381469727,12.239999771118164,250600
2010-09-15,12.920000076293945,12.350000381469727,12.520000457763672,12.470000267028809,561100
2010-09-16,12.640000343322754,12.010000228881836,12.460000038146973,12.020000457763672,323300
2010-09-17,12.25,11.819999694824219,12.010000228881836,12.079999923706055,252300
2010-09-20,12.970000267028809,12.100000381469727,12.210000038146973,12.6899995803833,404100
2010-09-21,12.850000381469727,12.359999656677246,12.609999656677246,12.510000228881836,178800
2010-09-22,12.600000381469727,12.010000228881836,12.399999618530273,12.180000305175781,184600
2010-09-23,12.489999771118164,11.890000343322754,12.0,12.0,320800
2010-09-24,12.369999885559082,11.819999694824219,12.100000381469727,12.220000267028809,146900
2010-09-27,12.390000343322754,12.020000457763672,12.170000076293945,12.25,186600
2010-09-28,12.619999885559082,12.109999656677246,12.210000038146973,12.609999656677246,168800
2010-09-29,12.880000114440918,12.489999771118164,12.630000114440918,12.550000190734863,238500
2010-09-30,12.949999809265137,12.260000228881836,12.619999885559082,12.390000343322754,196800
2010-10-01,12.770000457763672,12.260000228881836,12.470000267028809,12.359999656677246,170500
2010-10-04,12.710000038146973,12.25,12.380000114440918,12.350000381469727,140700
2010-10-05,12.6899995803833,12.220000267028809,12.430000305175781,12.350000381469727,256900
2010-10-06,12.489999771118164,12.130000114440918,12.319999694824219,12.470000267028809,90400
2010-10-07,12.5,11.609999656677246,12.5,11.850000381469727,252800
2010-10-08,12.109999656677246,11.720000267028809,11.800000190734863,11.979999542236328,251900
2010-10-11,12.149999618530273,11.90999984741211,11.949999809265137,12.050000190734863,63700
2010-10-12,12.300000190734863,11.90999984741211,12.010000228881836,12.300000190734863,59600
2010-10-13,12.329999923706055,12.020000457763672,12.3100004196167,12.069999694824219,222000
2010-10-14,12.229999542236328,12.0,12.069999694824219,12.149999618530273,223700
2010-10-15,12.350000381469727,11.859999656677246,12.350000381469727,11.9399995803833,396200
2010-10-18,12.289999961853027,11.649999618530273,11.960000038146973,12.239999771118164,53500
2010-10-19,12.25,12.010000228881836,12.0600004196167,12.109999656677246,130100
2010-10-20,12.449999809265137,11.520000457763672,12.170000076293945,12.199999809265137,124800
2010-10-21,12.399999618530273,12.109999656677246,12.109999656677246,12.25,58800
2010-10-22,12.609999656677246,12.180000305175781,12.199999809265137,12.329999923706055,94200
2010-10-25,12.59000015258789,12.199999809265137,12.199999809265137,12.369999885559082,128300
2010-10-26,12.489999771118164,11.90999984741211,12.25,12.279999732971191,186100
2010-10-27,12.800000190734863,12.279999732971191,12.279999732971191,12.770000457763672,263800
2010-10-28,13.350000381469727,12.600000381469727,12.819999694824219,13.1899995803833,409900
2010-10-29,13.470000267028809,12.880000114440918,13.15999984741211,13.1899995803833,434600
2010-11-01,13.5,12.5600004196167,13.270000457763672,12.6899995803833,432100
2010-11-02,13.430000305175781,12.470000267028809,12.899999618530273,13.270000457763672,300900
2010-11-03,13.800000190734863,13.109999656677246,13.210000038146973,13.640000343322754,359900
2010-11-04,14.0,13.529999732971191,13.739999771118164,13.970000267028809,274600
2010-11-05,14.0,13.640000343322754,13.899999618530273,13.970000267028809,175600
2010-11-08,14.0,13.609999656677246,14.0,13.770000457763672,179900
2010-11-09,13.949999809265137,13.199999809265137,13.720000267028809,13.630000114440918,269800
2010-11-10,13.729999542236328,13.050000190734863,13.600000381469727,13.319999694824219,172300
2010-11-11,13.199999809265137,12.579999923706055,13.199999809265137,12.859999656677246,317200
2010-11-12,13.079999923706055,12.640000343322754,12.6899995803833,12.819999694824219,115700
2010-11-15,13.140000343322754,12.779999732971191,12.899999618530273,12.979999542236328,51800
2010-11-16,13.270000457763672,12.630000114440918,12.729999542236328,12.84000015258789,206500
2010-11-17,12.899999618530273,12.760000228881836,12.800000190734863,12.800000190734863,67600
2010-11-18,13.0,12.609999656677246,13.0,12.899999618530273,118700
2010-11-19,12.899999618530273,12.699999809265137,12.890000343322754,12.899999618530273,74300
2010-11-22,13.319999694824219,12.84000015258789,12.850000381469727,12.989999771118164,117700
2010-11-23,12.899999618530273,12.699999809265137,12.800000190734863,12.800000190734863,440000
2010-11-24,12.930000305175781,12.5,12.880000114440918,12.65999984741211,250000
2010-11-26,12.930000305175781,12.5600004196167,12.5600004196167,12.829999923706055,348500
2010-11-29,13.109999656677246,12.600000381469727,12.8100004196167,12.729999542236328,270100
2010-11-30,12.84000015258789,12.3100004196167,12.600000381469727,12.579999923706055,288700
2010-12-01,13.460000038146973,12.600000381469727,12.739999771118164,13.260000228881836,682100
2010-12-02,14.0,13.15999984741211,13.350000381469727,13.979999542236328,273800
2010-12-03,17.280000686645508,13.779999732971191,13.979999542236328,16.139999389648438,948600
2010-12-06,16.389999389648438,15.40999984741211,16.0,15.9399995803833,489300
2010-12-07,16.43000030517578,15.729999542236328,16.0,16.3700008392334,600800
2010-12-08,18.799999237060547,16.799999237060547,16.799999237060547,18.440000534057617,1371000
2010-12-09,20.43000030517578,18.780000686645508,18.780000686645508,19.1299991607666,1187500
2010-12-10,20.200000762939453,18.40999984741211,19.200000762939453,19.950000762939453,457800
2010-12-13,20.0,18.549999237060547,20.0,18.860000610351562,432800
2010-12-14,19.3799991607666,18.280000686645508,18.899999618530273,18.729999542236328,689900
2010-12-15,19.0,18.09000015258789,18.700000762939453,18.329999923706055,437000
2010-12-16,18.670000076293945,18.190000534057617,18.420000076293945,18.440000534057617,447800
2010-12-17,18.68000030517578,18.0,18.510000228881836,18.110000610351562,371100
2010-12-20,19.299999237060547,18.049999237060547,18.15999984741211,18.600000381469727,446700
2010-12-21,20.0,18.600000381469727,18.860000610351562,19.25,584100
2010-12-22,21.56999969482422,19.709999084472656,19.709999084472656,20.25,1489000
2010-12-23,20.200000762939453,19.579999923706055,20.200000762939453,20.09000015258789,466000
2010-12-27,20.280000686645508,19.700000762939453,20.0,20.200000762939453,98500
2010-12-28,20.809999465942383,20.0,20.459999084472656,20.290000915527344,137300
2010-12-29,20.709999084472656,20.40999984741211,20.6200008392334,20.709999084472656,139000
2010-12-30,20.8799991607666,20.6200008392334,20.729999542236328,20.700000762939453,76800
2010-12-31,21.100000381469727,20.420000076293945,20.600000381469727,20.93000030517578,94400
2011-01-03,21.520000457763672,20.639999389648438,21.200000762939453,21.43000030517578,256100
2011-01-04,22.75,21.170000076293945,21.899999618530273,22.010000228881836,952100
2011-01-05,23.600000381469727,21.68000030517578,21.8700008392334,23.3799991607666,846400
2011-01-06,23.799999237060547,22.760000228881836,23.729999542236328,23.239999771118164,453100
2011-01-07,23.329999923706055,22.68000030517578,23.329999923706055,22.920000076293945,300900
2011-01-10,23.610000610351562,22.700000762939453,22.75,23.420000076293945,254100
2011-01-11,24.06999969482422,23.6299991607666,23.81999969482422,24.0,278200
2011-01-12,24.579999923706055,23.280000686645508,24.5,23.600000381469727,303000
2011-01-13,23.860000610351562,22.989999771118164,23.860000610351562,23.329999923706055,250500
2011-01-14,23.43000030517578,22.850000381469727,23.329999923706055,23.389999389648438,183200
2011-01-18,23.690000534057617,23.280000686645508,23.31999969482422,23.579999923706055,290500
2011-01-19,23.790000915527344,22.520000457763672,23.600000381469727,22.959999084472656,416400
2011-01-20,22.75,21.489999771118164,22.75,21.670000076293945,745900
2011-01-21,22.93000030517578,21.639999389648438,22.149999618530273,21.969999313354492,678800
2011-01-24,22.760000228881836,22.0,22.059999465942383,22.649999618530273,486900
2011-01-25,26.18000030517578,22.649999618530273,22.649999618530273,24.280000686645508,1725100
2011-01-26,26.459999084472656,24.0,24.709999084472656,25.989999771118164,1558000
2011-01-27,26.84000015258789,25.5,26.360000610351562,26.079999923706055,719400
2011-01-28,26.049999237060547,24.25,26.0,24.56999969482422,1013900
2011-01-31,25.84000015258789,24.610000610351562,24.809999465942383,25.739999771118164,668400
2011-02-01,27.3700008392334,25.81999969482422,26.479999542236328,27.229999542236328,875000
2011-02-02,27.6299991607666,26.030000686645508,27.479999542236328,27.190000534057617,624700
2011-02-03,28.25,26.989999771118164,27.75,27.200000762939453,487300
2011-02-04,27.579999923706055,27.100000381469727,27.540000915527344,27.350000381469727,182800
2011-02-07,27.100000381469727,26.149999618530273,26.93000030517578,26.309999465942383,1620600
2011-02-08,26.649999618530273,26.1200008392334,26.420000076293945,26.3799991607666,707600
2011-02-09,26.969999313354492,25.809999465942383,26.299999237060547,26.540000915527344,349600
2011-02-10,27.200000762939453,25.899999618530273,27.059999465942383,26.170000076293945,585400
2011-02-11,26.6200008392334,25.200000762939453,26.110000610351562,25.270000457763672,1321800
2011-02-14,25.950000762939453,25.0,25.950000762939453,25.440000534057617,1661400
2011-02-15,26.190000534057617,24.200000762939453,24.719999313354492,25.010000228881836,1819600
2011-02-16,27.799999237060547,25.40999984741211,25.469999313354492,26.93000030517578,3625200
2011-02-17,27.649999618530273,26.700000762939453,27.299999237060547,27.309999465942383,1294100
2011-02-18,30.739999771118164,27.40999984741211,27.6200008392334,29.299999237060547,2766000
2011-02-22,31.780000686645508,28.299999237060547,28.8799991607666,29.450000762939453,2040900
2011-02-23,30.09000015258789,27.809999465942383,29.899999618530273,28.40999984741211,1330900
2011-02-24,29.290000915527344,28.100000381469727,28.3700008392334,29.1200008392334,901800
2011-02-25,30.809999465942383,29.350000381469727,29.540000915527344,30.549999237060547,1150600
2011-02-28,32.36000061035156,30.5,31.450000762939453,31.950000762939453,2340300
2011-03-01,33.869998931884766,29.829999923706055,32.11000061035156,29.979999542236328,2069000
2011-03-02,30.709999084472656,29.010000228881836,30.0,29.25,1435900
2011-03-03,31.690000534057617,29.469999313354492,30.540000915527344,31.170000076293945,1790900
2011-03-04,31.770000457763672,30.389999389648438,31.5,30.75,1226700
2011-03-07,31.709999084472656,28.15999984741211,31.709999084472656,29.15999984741211,2471600
2011-03-08,29.790000915527344,28.40999984741211,29.010000228881836,28.709999084472656,1274200
2011-03-09,29.649999618530273,27.579999923706055,29.299999237060547,27.780000686645508,1095000
2011-03-10,27.440000534057617,25.31999969482422,26.34000015258789,26.510000228881836,1860000
2011-03-11,27.6299991607666,26.1299991607666,26.18000030517578,27.459999084472656,774500
2011-03-14,26.75,24.8700008392334,26.479999542236328,25.829999923706055,1910100
2011-03-15,26.450000762939453,24.31999969482422,25.0,26.280000686645508,1323800
2011-03-16,27.1200008392334,25.389999389648438,26.270000457763672,25.940000534057617,1121800
2011-03-17,27.950000762939453,26.1200008392334,26.59000015258789,26.940000534057617,1765700
2011-03-18,27.799999237060547,27.280000686645508,27.739999771118164,27.549999237060547,1128800
2011-03-21,28.329999923706055,27.610000610351562,27.979999542236328,27.850000381469727,1071800
2011-03-22,27.93000030517578,27.020000457763672,27.610000610351562,27.219999313354492,812100
2011-03-23,27.459999084472656,26.420000076293945,27.149999618530273,27.06999969482422,802200
2011-03-24,28.399999618530273,27.3799991607666,28.200000762939453,28.299999237060547,1300600
2011-03-25,28.690000534057617,27.799999237060547,28.6299991607666,27.8799991607666,529900
2011-03-28,29.229999542236328,27.459999084472656,28.25,28.690000534057617,1904900
2011-03-29,31.68000030517578,28.459999084472656,28.459999084472656,31.290000915527344,3422600
2011-03-30,32.54999923706055,30.6200008392334,31.760000228881836,31.3799991607666,2708400
2011-03-31,31.110000610351562,29.81999969482422,30.670000076293945,29.969999313354492,15714900
2011-04-01,30.739999771118164,29.969999313354492,30.350000381469727,30.59000015258789,3383300
2011-04-04,31.260000228881836,30.06999969482422,30.8799991607666,31.1299991607666,1895600
2011-04-05,32.40999984741211,30.600000381469727,31.3700008392334,31.989999771118164,2591400
2011-04-06,33.75,32.04999923706055,32.68000030517578,33.2599983215332,4436300
2011-04-07,33.810001373291016,32.25,33.650001525878906,32.939998626708984,1527100
2011-04-08,34.79999923706055,32.18000030517578,34.40999984741211,32.619998931884766,7956600
2011-04-11,33.84000015258789,31.899999618530273,33.5,32.209999084472656,2965700
2011-04-12,32.119998931884766,30.799999237060547,31.799999237060547,31.020000457763672,1830300
2011-04-13,31.899999618530273,31.049999237060547,31.709999084472656,31.540000915527344,994100
2011-04-14,32.369998931884766,30.860000610351562,31.43000030517578,32.20000076293945,942300
2011-04-15,32.88999938964844,32.06999969482422,32.290000915527344,32.34000015258789,999900
2011-04-18,32.09000015258789,30.799999237060547,31.600000381469727,31.739999771118164,886200
2011-04-19,32.0,31.100000381469727,31.989999771118164,31.450000762939453,555400
2011-04-20,33.59000015258789,31.459999084472656,32.29999923706055,33.560001373291016,1626700
2011-04-21,34.25,32.90999984741211,34.13999938964844,33.459999084472656,961500
2011-04-25,33.95000076293945,33.18000030517578,33.5,33.459999084472656,496000
2011-04-26,34.5,33.5,34.38999938964844,34.18000030517578,1177800
2011-04-27,34.5,32.880001068115234,34.5,33.41999816894531,986700
2011-04-28,33.880001068115234,32.349998474121094,33.72999954223633,33.06999969482422,857300
2011-04-29,35.31999969482422,32.939998626708984,33.33000183105469,33.400001525878906,1529800
2011-05-02,34.0,32.68000030517578,33.9900016784668,33.040000915527344,867600
2011-05-03,33.380001068115234,31.610000610351562,33.09000015258789,31.799999237060547,1849500
2011-05-04,32.349998474121094,30.459999084472656,32.20000076293945,31.809999465942383,2369600
2011-05-05,31.959999084472656,30.610000610351562,31.40999984741211,31.0,2143900
2011-05-06,31.940000534057617,30.799999237060547,31.270000457763672,30.899999618530273,1443800
2011-05-09,31.719999313354492,30.649999618530273,31.0,31.020000457763672,1134400
2011-05-10,31.139999389648438,29.889999389648438,31.010000228881836,30.1200008392334,1485200
2011-05-11,30.520000457763672,28.149999618530273,30.0,29.0,3538700
2011-05-12,30.0,28.5,28.729999542236328,29.84000015258789,1482600
2011-05-13,30.850000381469727,29.290000915527344,29.90999984741211,29.360000610351562,1539600
2011-05-16,29.75,27.489999771118164,29.6299991607666,27.65999984741211,2228700
2011-05-17,28.200000762939453,26.549999237060547,27.309999465942383,27.760000228881836,1689500
2011-05-18,29.350000381469727,27.790000915527344,27.799999237060547,28.719999313354492,1215700
2011-05-19,28.719999313354492,27.850000381469727,28.420000076293945,28.31999969482422,1521100
2011-05-20,29.549999237060547,28.34000015258789,28.420000076293945,28.860000610351562,1921800
2011-05-23,28.760000228881836,27.299999237060547,28.760000228881836,27.3700008392334,1526000
2011-05-24,27.75,26.049999237060547,27.3700008392334,27.209999084472656,2827700
2011-05-25,27.31999969482422,26.700000762939453,27.15999984741211,27.219999313354492,1972600
2011-05-26,29.5,27.100000381469727,27.420000076293945,28.549999237060547,4410400
2011-05-27,29.450000762939453,28.31999969482422,28.899999618530273,28.3799991607666,1710200
2011-05-31,29.100000381469727,27.90999984741211,29.0,28.530000686645508,1216400
2011-06-01,28.520000457763672,27.010000228881836,28.260000228881836,27.100000381469727,1580900
2011-06-02,27.489999771118164,26.1200008392334,27.280000686645508,26.510000228881836,1488800
2011-06-03,26.920000076293945,25.670000076293945,26.030000686645508,26.700000762939453,2328500
2011-06-06,27.450000762939453,26.440000534057617,26.950000762939453,26.549999237060547,1773000
2011-06-07,27.09000015258789,26.489999771118164,26.729999542236328,26.579999923706055,934300
2011-06-08,26.459999084472656,25.25,26.459999084472656,25.450000762939453,1961900
2011-06-09,25.639999389648438,24.059999465942383,25.450000762939453,25.1200008392334,3590400
2011-06-10,25.329999923706055,24.25,24.780000686645508,24.34000015258789,1706900
2011-06-13,24.549999237060547,24.040000915527344,24.520000457763672,24.1299991607666,968600
2011-06-14,25.809999465942383,24.350000381469727,24.350000381469727,25.389999389648438,1508800
2011-06-15,24.899999618530273,23.889999389648438,24.530000686645508,24.010000228881836,1414600
2011-06-16,24.969999313354492,23.790000915527344,24.299999237060547,24.299999237060547,1098700
2011-06-17,24.899999618530273,22.34000015258789,24.729999542236328,22.649999618530273,2692800
2011-06-20,23.510000228881836,22.3700008392334,22.56999969482422,22.850000381469727,1561300
2011-06-21,23.809999465942383,22.940000534057617,23.0,23.540000915527344,791400
2011-06-22,23.639999389648438,23.1299991607666,23.43000030517578,23.200000762939453,887600
2011-06-23,23.5,22.3700008392334,22.850000381469727,23.40999984741211,1119900
2011-06-24,24.139999389648438,23.25,23.489999771118164,23.459999084472656,954400
2011-06-27,23.739999771118164,22.979999542236328,23.25,23.670000076293945,1017900
2011-06-28,25.399999618530273,23.709999084472656,23.969999313354492,25.18000030517578,1588500
2011-06-29,26.020000457763672,24.950000762939453,25.520000457763672,25.309999465942383,1338100
2011-06-30,26.940000534057617,25.170000076293945,25.260000228881836,26.729999542236328,1875300
2011-07-01,27.65999984741211,26.530000686645508,26.940000534057617,27.510000228881836,1778200
2011-07-05,27.459999084472656,26.579999923706055,27.40999984741211,26.90999984741211,928500
2011-07-06,26.860000610351562,26.0,26.860000610351562,26.399999618530273,727200
2011-07-07,27.079999923706055,26.270000457763672,26.739999771118164,26.540000915527344,1872600
2011-07-08,26.479999542236328,25.579999923706055,26.309999465942383,26.06999969482422,1045600
2011-07-11,25.540000915527344,24.719999313354492,25.440000534057617,25.010000228881836,1226100
2011-07-12,24.899999618530273,22.8799991607666,24.899999618530273,23.209999084472656,2453600
2011-07-13,23.530000686645508,22.549999237060547,23.530000686645508,22.760000228881836,2161300
2011-07-14,23.170000076293945,22.010000228881836,22.829999923706055,22.100000381469727,2118300
2011-07-15,22.280000686645508,21.5,22.280000686645508,21.690000534057617,2208100
2011-07-18,21.690000534057617,20.93000030517578,21.56999969482422,21.170000076293945,2250200
2011-07-19,22.40999984741211,21.5,21.5,22.100000381469727,2137400
2011-07-20,23.1200008392334,22.0,22.25,22.059999465942383,1918900
2011-07-21,22.489999771118164,21.239999771118164,22.25,21.719999313354492,2674600
2011-07-22,22.81999969482422,21.40999984741211,21.579999923706055,22.739999771118164,2874600
2011-07-25,22.639999389648438,21.670000076293945,22.31999969482422,21.81999969482422,1659100
2011-07-26,22.360000610351562,21.5,21.700000762939453,22.020000457763672,1757200
2011-07-27,21.889999389648438,20.290000915527344,21.68000030517578,20.520000457763672,3040300
2011-07-28,21.219999313354492,20.31999969482422,20.360000610351562,20.540000915527344,2055000
2011-07-29,20.040000915527344,16.989999771118164,18.0,19.780000686645508,12657200
2011-08-01,20.229999542236328,18.489999771118164,19.979999542236328,19.309999465942383,3352100
2011-08-02,19.34000015258789,18.709999084472656,18.979999542236328,18.790000915527344,4290800
2011-08-03,19.270000457763672,18.260000228881836,18.709999084472656,19.100000381469727,2373000
2011-08-04,18.8700008392334,17.059999465942383,18.770000457763672,17.09000015258789,3061700
2011-08-05,17.81999969482422,14.6899995803833,17.170000076293945,14.920000076293945,4395500
2011-08-08,14.630000114440918,13.210000038146973,13.579999923706055,14.029999732971191,6636700
2011-08-09,16.6200008392334,14.4399995803833,14.449999809265137,16.610000610351562,5025000
2011-08-10,17.030000686645508,15.819999694824219,16.780000686645508,16.350000381469727,4274200
2011-08-11,18.850000381469727,16.440000534057617,16.479999542236328,18.5,4311300
2011-08-12,18.8799991607666,17.920000076293945,18.729999542236328,18.010000228881836,1462900
2011-08-15,18.739999771118164,18.09000015258789,18.489999771118164,18.690000534057617,910000
2011-08-16,18.559999465942383,17.780000686645508,18.489999771118164,18.040000915527344,881200
2011-08-17,18.40999984741211,17.440000534057617,18.260000228881836,17.739999771118164,1048200
2011-08-18,17.479999542236328,16.139999389648438,17.3799991607666,16.670000076293945,1294800
2011-08-19,16.8799991607666,15.850000381469727,16.6299991607666,15.9399995803833,1076000
2011-08-22,17.06999969482422,16.0,16.690000534057617,16.110000610351562,792400
2011-08-23,16.959999084472656,15.949999809265137,16.450000762939453,16.90999984741211,1354900
2011-08-24,17.110000610351562,16.239999771118164,16.770000457763672,16.65999984741211,698100
2011-08-25,17.329999923706055,16.049999237060547,16.579999923706055,16.06999969482422,775000
2011-08-26,16.6200008392334,15.949999809265137,16.049999237060547,16.520000457763672,794500
2011-08-29,17.290000915527344,16.770000457763672,16.969999313354492,17.15999984741211,1023900
2011-08-30,17.149999618530273,16.579999923706055,17.100000381469727,16.739999771118164,868700
2011-08-31,17.280000686645508,15.960000038146973,16.780000686645508,16.290000915527344,955200
2011-09-01,17.079999923706055,16.020000457763672,16.280000686645508,16.530000686645508,1477900
2011-09-02,16.559999465942383,15.899999618530273,16.020000457763672,16.40999984741211,811400
2011-09-06,16.389999389648438,15.510000228881836,15.819999694824219,15.899999618530273,1119000
2011-09-07,17.56999969482422,16.530000686645508,16.6299991607666,17.479999542236328,1578600
2011-09-08,17.770000457763672,17.0,17.479999542236328,17.170000076293945,559900
2011-09-09,17.450000762939453,16.209999084472656,16.989999771118164,16.530000686645508,969500
2011-09-12,17.270000457763672,16.219999313354492,16.229999542236328,17.209999084472656,1001000
2011-09-13,18.280000686645508,17.1200008392334,17.200000762939453,18.110000610351562,1507100
2011-09-14,19.290000915527344,18.350000381469727,18.5,19.100000381469727,2050500
2011-09-15,20.5,19.5,19.739999771118164,20.290000915527344,2819100
2011-09-16,21.209999084472656,19.59000015258789,20.489999771118164,19.860000610351562,1638300
2011-09-19,19.540000915527344,18.059999465942383,19.530000686645508,18.700000762939453,1773100
2011-09-20,18.889999389648438,17.860000610351562,18.760000228881836,17.93000030517578,1208100
2011-09-21,18.3700008392334,17.09000015258789,18.09000015258789,17.1200008392334,1405600
2011-09-22,16.940000534057617,15.710000038146973,16.690000534057617,16.860000610351562,1936300
2011-09-23,17.040000915527344,16.530000686645508,16.579999923706055,16.81999969482422,1651300
2011-09-26,17.1200008392334,16.209999084472656,16.899999618530273,16.600000381469727,1538600
2011-09-27,17.6299991607666,16.8700008392334,16.8700008392334,17.290000915527344,1452400
2011-09-28,17.65999984741211,16.43000030517578,17.5,16.440000534057617,1392300
2011-09-29,17.280000686645508,14.680000305175781,16.850000381469727,14.989999771118164,2578700
2011-09-30,15.069999694824219,14.109999656677246,14.65999984741211,14.119999885559082,1464900
2011-10-03,14.109999656677246,13.399999618530273,14.0,13.680000305175781,2839900
2011-10-04,14.680000305175781,13.0600004196167,13.59000015258789,14.579999923706055,2454400
2011-10-05,15.119999885559082,14.15999984741211,14.630000114440918,14.9399995803833,1632100
2011-10-06,15.59000015258789,14.65999984741211,15.0,15.529999732971191,975800
2011-10-07,15.869999885559082,15.100000381469727,15.6899995803833,15.3100004196167,552100
2011-10-10,16.25,15.40999984741211,15.40999984741211,16.209999084472656,1076700
2011-10-11,16.280000686645508,15.8100004196167,16.100000381469727,16.059999465942383,1043200
2011-10-12,17.149999618530273,16.239999771118164,16.479999542236328,16.93000030517578,1161300
2011-10-13,17.459999084472656,16.420000076293945,16.559999465942383,17.15999984741211,1770500
2011-10-14,17.969999313354492,16.969999313354492,17.31999969482422,17.31999969482422,1942500
2011-10-17,17.559999465942383,16.450000762939453,17.329999923706055,16.540000915527344,1269400
2011-10-18,17.299999237060547,16.31999969482422,16.549999237060547,17.229999542236328,1209000
2011-10-19,17.3700008392334,16.350000381469727,17.270000457763672,16.459999084472656,830400
2011-10-20,16.649999618530273,15.630000114440918,16.399999618530273,15.90999984741211,976500
2011-10-21,16.329999923706055,15.710000038146973,16.200000762939453,15.979999542236328,1038800
2011-10-24,18.040000915527344,16.100000381469727,16.18000030517578,18.0,2109200
2011-10-25,18.479999542236328,17.420000076293945,18.350000381469727,17.639999389648438,1661100
2011-10-26,18.780000686645508,17.6200008392334,18.25,18.399999618530273,1622700
2011-10-27,20.079999923706055,18.950000762939453,19.450000762939453,19.65999984741211,1528300
2011-10-28,19.760000228881836,18.670000076293945,19.709999084472656,19.030000686645508,1381800
2011-10-31,19.079999923706055,17.84000015258789,19.049999237060547,17.969999313354492,1990600
2011-11-01,16.899999618530273,14.260000228881836,15.289999961853027,16.84000015258789,5252100
2011-11-02,17.5,16.34000015258789,16.760000228881836,17.260000228881836,3155800
2011-11-03,17.770000457763672,16.760000228881836,17.309999465942383,17.389999389648438,1839500
2011-11-04,18.209999084472656,17.09000015258789,17.420000076293945,17.719999313354492,2211700
2011-11-07,17.75,17.020000457763672,17.510000228881836,17.170000076293945,1568800
2011-11-08,17.440000534057617,16.5,17.350000381469727,16.84000015258789,1448100
2011-11-09,16.31999969482422,15.470000267028809,16.31999969482422,15.600000381469727,1745800
2011-11-10,16.139999389648438,15.25,15.949999809265137,15.59000015258789,1419500
2011-11-11,17.040000915527344,15.699999809265137,15.880000114440918,16.6200008392334,2139100
2011-11-14,17.0,16.450000762939453,16.639999389648438,16.530000686645508,721800
2011-11-15,17.610000610351562,16.489999771118164,16.5,17.489999771118164,1139800
2011-11-16,17.969999313354492,17.260000228881836,17.5,17.479999542236328,1450500
2011-11-17,17.770000457763672,16.450000762939453,17.489999771118164,16.559999465942383,1273400
2011-11-18,16.719999313354492,16.18000030517578,16.6200008392334,16.270000457763672,561300
2011-11-21,16.020000457763672,15.300000190734863,15.949999809265137,15.859999656677246,1068300
2011-11-22,15.899999618530273,15.199999809265137,15.699999809265137,15.5600004196167,1247300
2011-11-23,15.510000228881836,15.100000381469727,15.300000190734863,15.210000038146973,1022000
2011-11-25,15.399999618530273,14.970000267028809,15.170000076293945,15.0,717800
2011-11-28,16.09000015258789,15.380000114440918,15.5,15.529999732971191,1150500
2011-11-29,15.899999618530273,15.229999542236328,15.550000190734863,15.270000457763672,574600
2011-11-30,16.940000534057617,15.5600004196167,15.90999984741211,16.899999618530273,1976700
2011-12-01,17.209999084472656,16.579999923706055,16.899999618530273,17.09000015258789,803000
2011-12-02,17.959999084472656,17.260000228881836,17.280000686645508,17.520000457763672,1581600
2011-12-05,17.920000076293945,17.5,17.68000030517578,17.739999771118164,1384500
2011-12-06,17.8700008392334,17.18000030517578,17.670000076293945,17.68000030517578,1086700
2011-12-07,18.8799991607666,17.239999771118164,17.559999465942383,18.549999237060547,2033600
